vendor,tool_name,query,result_index,api_name,title,score,table_markdown,retrieved_at
gildata,FinQuery,天孚通信2021年1月至2026年7月市盈率TTM历史走势,1,股票价值分析,,,"|股票名称|股票代码|交易日|总市值（亿元）|流通市值（亿元）|市盈率PE(LYR)|市盈率PE(TTM)|市净率PB(MRQ)|市净率PB(LF)|市现率PCF(LYR)|市现率PCF(TTM)|市销率PS(LYR)|市销率PS(TTM)|股息率|滚动股息率|PEG|企业价值(含货币资金)EV1(亿元)|企业价值(剔除货币资金)EV2(亿元)|企业价值倍数EV2/EBITDA|
|天孚通信|300394.SZ|2021-06-04|104.94|85.97|37.6|34.66|4.75|4.75|43.81|42.52|12.01|10.93|0.76|0.76|100.87|104.98|99.85|26.82|
|天孚通信|300394.SZ|2021-06-03|102.16|83.7|36.6|33.74|4.62|4.62|42.65|41.39|11.7|10.64|0.78|0.78|98.2|102.2|97.07|26.07|
|天孚通信|300394.SZ|2021-06-02|100.47|82.31|36|33.18|4.55|4.55|41.94|40.71|11.5|10.46|0.79|0.79|96.58|100.51|95.38|25.62|
|天孚通信|300394.SZ|2021-06-01|103.38|84.69|37.04|34.14|4.68|4.68|43.16|41.89|11.84|10.77|0.77|0.77|99.37|103.41|98.29|26.4|
|天孚通信|300394.SZ|2021-05-31|102.18|83.72|36.61|33.75|4.63|4.63|42.66|41.4|11.7|10.64|0.78|0.78|98.22|102.22|97.09|26.08|
|天孚通信|300394.SZ|2021-05-28|101.71|83.32|36.44|33.59|4.6|4.6|42.46|41.21|11.64|10.59|0.78|0.78|97.76|101.74|96.61|25.95|
|天孚通信|300394.SZ|2021-05-27|101.77|83.38|36.46|33.61|4.61|4.61|42.49|41.24|11.65|10.6|0.78|0.78|97.83|101.81|96.68|25.97|
|天孚通信|300394.SZ|2021-05-26|96.59|79.13|34.6|31.9|4.37|4.37|40.32|39.13|11.06|10.06|0.82|0.82|92.84|96.62|91.49|24.57|
|天孚通信|300394.SZ|2021-05-25|97.76|80.09|35.02|32.29|4.42|4.42|40.81|39.61|11.19|10.18|0.81|0.81|93.97|97.8|92.67|24.89|
|天孚通信|300394.SZ|2021-05-24|95.85|78.53|34.34|31.66|4.34|4.34|40.02|38.84|10.97|9.98|0.83|0.83|92.13|95.89|90.76|24.38|
|天孚通信|300394.SZ|2021-05-21|93.35|76.48|33.45|30.83|4.23|4.23|38.97|37.83|10.69|9.72|0.85|0.85|89.73|93.39|88.26|23.71|
|天孚通信|300394.SZ|2021-05-20|95.52|78.26|34.22|31.55|4.32|4.32|39.88|38.7|10.94|9.95|0.83|0.83|91.82|95.56|90.43|24.29|
|天孚通信|300394.SZ|2021-05-19|93.09|76.27|33.35|30.75|4.21|4.21|38.87|37.72|10.66|9.69|0.85|0.85|89.48|93.13|88|23.64|
|天孚通信|300394.SZ|2021-05-18|94.18|77.16|33.74|31.11|4.26|4.26|39.32|38.16|10.78|9.81|0.84|0.84|90.53|94.22|89.09|23.93|
|天孚通信|300394.SZ|2021-05-17|93.9|76.93|33.64|31.01|4.25|4.25|39.2|38.04|10.75|9.78|0.85|0.85|90.26|93.93|88.8|23.85|
|天孚通信|300394.SZ|2021-05-14|93.94|76.96|33.66|31.03|4.25|4.25|39.22|38.06|10.76|9.78|0.85|0.85|90.3|93.98|88.85|23.86|
|天孚通信|300394.SZ|2021-05-13|91.66|75.09|32.84|30.27|4.15|4.15|38.27|37.14|10.49|9.55|0.87|0.87|88.11|91.7|86.57|23.25|
|天孚通信|300394.SZ|2021-05-12|88.6|72.59|31.74|29.26|4.01|4.01|36.99|35.9|10.14|9.23|0.9|0.9|85.17|88.64|83.51|22.43|
|天孚通信|300394.SZ|2021-05-11|86.67|71.01|31.05|28.63|3.92|3.92|36.18|35.12|9.92|9.03|0.92|0.92|83.31|86.71|81.58|21.91|
|天孚通信|300394.SZ|2021-05-10|87.34|71.56|31.29|28.85|3.95|3.95|36.46|35.39|10|9.1|0.91|0.91|83.96|87.38|82.25|22.09|
|天孚通信|300394.SZ|2021-05-07|90.1|73.82|32.28|29.76|4.08|4.08|37.62|36.51|10.32|9.38|0.88|0.88|86.61|90.14|85.01|22.83|
|天孚通信|300394.SZ|2021-05-06|93.31|76.45|33.43|30.82|4.22|4.22|38.96|37.81|10.68|9.72|0.85|0.85|89.69|93.35|88.22|23.69|
|天孚通信|300394.SZ|2021-04-30|92.42|75.72|33.11|30.52|4.18|4.18|38.58|37.45|10.58|9.62|0.86|0.86|88.84|92.46|87.33|23.46|
|天孚通信|300394.SZ|2021-04-29|97.39|79.79|34.89|32.17|4.41|4.41|40.66|39.46|11.15|10.14|0.82|0.82|93.61|97.43|92.3|24.79|
|天孚通信|300394.SZ|2021-04-28|98.93|81.05|35.44|32.67|4.48|4.48|41.3|40.08|11.33|10.3|0.8|0.8|95.09|98.97|93.84|25.2|
|天孚通信|300394.SZ|2021-04-27|100.04|81.96|35.84|33.04|4.53|4.53|41.76|40.53|11.45|10.42|0.8|0.8|96.16|100.07|94.94|25.5|
|天孚通信|300394.SZ|2021-04-26|99.3|81.35|35.58|32.8|4.49|4.49|41.46|40.23|11.37|10.34|0.8|0.8|95.45|99.34|94.21|25.3|
|天孚通信|300394.SZ|2021-04-23|97.45|79.84|34.92|32.19|4.41|4.41|40.69|39.49|11.16|10.15|0.82|0.82|93.68|97.49|92.36|24.81|
|天孚通信|300394.SZ|2021-04-22|89.21|73.09|53.55|31.97|6.83|4.15|50.44|44.51|17.06|10.21|0.89|0.89|97.16|89.52|86.38|39.12|
|天孚通信|300394.SZ|2021-04-21|85.15|69.76|51.12|30.52|6.52|3.96|48.15|42.48|16.28|9.75|0.93|0.93|92.74|85.47|82.32|37.28|
|天孚通信|300394.SZ|2021-04-20|86.32|70.72|51.82|30.94|6.61|4.02|48.81|43.07|16.51|9.88|0.92|0.92|94.02|86.64|83.49|37.81|
|天孚通信|300394.SZ|2021-04-19|89.75|73.53|53.88|32.17|6.87|4.18|50.75|44.78|17.16|10.28|0.89|0.89|97.75|90.07|86.92|39.37|
|天孚通信|300394.SZ|2021-04-16|87.08|71.34|52.28|31.21|6.66|4.05|49.24|43.45|16.65|9.97|0.91|0.91|94.84|87.4|84.25|38.16|
|天孚通信|300394.SZ|2021-04-15|88.47|72.48|53.11|31.71|6.77|4.12|50.03|44.14|16.92|10.13|0.9|0.9|96.36|88.79|85.64|38.79|
|天孚通信|300394.SZ|2021-04-14|87.3|71.52|52.41|31.29|6.68|4.06|49.36|43.55|16.69|9.99|0.91|0.91|95.08|87.62|84.47|38.26|
|天孚通信|300394.SZ|2021-04-13|84.15|68.93|50.51|30.16|6.44|3.92|47.58|41.98|16.09|9.63|0.95|0.95|91.65|84.46|81.32|36.83|
|天孚通信|300394.SZ|2021-04-12|84.78|69.44|50.89|30.38|6.49|3.95|47.94|42.3|16.21|9.71|0.94|0.94|92.33|85.09|81.95|37.11|
|天孚通信|300394.SZ|2021-04-09|86.99|71.26|52.22|31.18|6.66|4.05|49.19|43.4|16.64|9.96|0.91|0.91|94.74|87.31|84.16|38.12|
|天孚通信|300394.SZ|2021-04-08|87.27|71.49|52.39|31.28|6.68|4.06|49.35|43.54|16.69|9.99|0.91|0.91|95.05|87.59|84.44|38.24|
|天孚通信|300394.SZ|2021-04-07|88.92|72.84|53.38|34.9|6.8|4.27|50.28|44.36|17|11.17|0.89|0.89|130.33|89.24|86.09|38.99|
|天孚通信|300394.SZ|2021-04-06|89.94|73.67|53.99|35.3|6.88|4.32|50.86|44.87|17.2|11.3|0.88|0.88|131.82|90.26|87.11|39.45|
|天孚通信|300394.SZ|2021-04-02|90.92|74.47|54.58|35.68|6.96|4.36|51.41|45.36|17.39|11.42|0.88|0.88|133.25|91.23|88.09|39.9|
|天孚通信|300394.SZ|2021-04-01|89.68|73.46|53.84|35.19|6.86|4.3|50.71|44.74|17.15|11.26|0.89|0.89|131.44|90|86.85|39.34|
|天孚通信|300394.SZ|2021-03-31|89.62|73.41|53.8|35.17|6.86|4.3|50.67|44.71|17.14|11.26|0.89|0.89|131.35|89.93|86.79|39.31|
|天孚通信|300394.SZ|2021-03-30|86.71|71.02|52.05|34.03|6.64|4.16|49.03|43.26|16.58|10.89|0.92|0.92|127.08|87.02|83.88|37.99|
|天孚通信|300394.SZ|2021-03-29|86.32|70.7|51.82|33.87|6.61|4.14|48.81|43.06|16.51|10.84|0.92|0.92|126.51|86.63|83.49|37.81|
|天孚通信|300394.SZ|2021-03-26|86.71|71.02|52.05|34.03|6.64|4.16|49.03|43.26|16.58|10.89|0.92|0.92|127.08|87.02|83.88|37.99|
|天孚通信|300394.SZ|2021-03-25|86.49|70.85|51.92|33.94|6.62|4.15|48.91|43.15|16.54|10.86|0.92|0.92|126.77|86.81|83.66|37.89|
|天孚通信|300394.SZ|2021-03-24|84.56|69.27|50.76|33.18|6.47|4.06|47.82|42.19|16.17|10.62|0.94|0.94|123.94|84.88|81.73|37.02|
|天孚通信|300394.SZ|2021-03-23|85.28|69.85|51.19|33.46|6.53|4.09|48.22|42.55|16.31|10.71|0.93|0.93|124.99|85.59|82.45|37.34|
|天孚通信|300394.SZ|2021-03-22|84.17|68.95|50.53|33.03|6.44|4.04|47.59|41.99|16.1|10.57|0.95|0.95|123.36|84.49|81.34|36.84|
|天孚通信|300394.SZ|2021-03-19|81.42|66.69|48.87|31.95|6.23|3.91|46.04|40.62|15.57|10.23|0.98|0.98|119.32|81.73|78.58|35.59|
|天孚通信|300394.SZ|2021-03-18|82.7|67.74|49.64|32.45|6.33|3.97|46.76|41.26|15.81|10.39|0.96|0.96|121.2|83.01|79.86|36.17|
|天孚通信|300394.SZ|2021-03-17|83.87|68.7|50.34|32.91|6.42|4.02|47.42|41.84|16.04|10.53|0.95|0.95|122.92|84.18|81.04|36.7|
|天孚通信|300394.SZ|2021-03-16|83.54|68.43|50.15|32.78|6.39|4.01|47.24|41.68|15.98|10.49|0.95|0.95|122.44|83.86|80.71|36.55|
|天孚通信|300394.SZ|2021-03-15|84.3|69.05|50.61|33.08|6.45|4.05|47.67|42.06|16.12|10.59|0.94|0.94|123.55|84.62|81.47|36.9|
|天孚通信|300394.SZ|2021-03-12|86.15|70.56|51.71|33.8|6.59|4.13|48.71|42.98|16.47|10.82|0.92|0.92|126.26|86.46|83.31|37.73|
|天孚通信|300394.SZ|2021-03-11|87.1|71.34|52.29|34.18|6.67|4.18|49.25|43.45|16.66|10.94|0.91|0.91|127.66|87.42|84.27|38.17|
|天孚通信|300394.SZ|2021-03-10|85.93|70.38|51.58|33.72|6.58|4.12|48.59|42.87|16.43|10.79|0.93|0.93|125.94|86.24|83.1|37.64|
|天孚通信|300394.SZ|2021-03-09|87.12|71.36|52.3|34.19|6.67|4.18|49.26|43.47|16.66|10.94|0.91|0.91|127.69|87.44|84.29|38.18|
|天孚通信|300394.SZ|2021-03-08|90.94|74.49|54.59|35.69|6.96|4.36|51.42|45.37|17.39|11.42|0.87|0.87|133.29|91.26|88.11|39.91|
|天孚通信|300394.SZ|2021-03-05|93.57|76.64|56.17|36.72|7.16|4.49|52.91|46.68|17.89|11.75|0.85|0.85|137.13|93.88|90.73|41.09|
|天孚通信|300394.SZ|2021-03-04|93.83|76.85|56.32|36.82|7.18|4.5|53.06|46.81|17.94|11.79|0.85|0.85|137.52|94.14|91|41.21|
|天孚通信|300394.SZ|2021-03-03|96.17|78.77|57.73|37.74|7.36|4.62|54.38|47.98|18.39|12.08|0.83|0.83|140.95|96.49|93.34|42.27|
|天孚通信|300394.SZ|2021-03-02|97.89|80.18|58.76|38.41|7.49|4.7|55.35|48.83|18.72|12.29|0.81|0.81|143.46|98.2|95.05|43.05|
|天孚通信|300394.SZ|2021-03-01|99.6|81.58|59.79|39.08|7.62|4.78|56.32|49.69|19.05|12.51|0.8|0.8|145.98|99.91|96.77|43.83|
|天孚通信|300394.SZ|2021-02-26|97.02|79.47|58.24|38.07|7.42|4.66|54.86|48.4|18.55|12.19|0.82|0.82|142.19|97.33|94.19|42.66|
|天孚通信|300394.SZ|2021-02-25|96.76|79.25|58.08|37.97|7.4|4.64|54.71|48.27|18.5|12.15|0.82|0.82|141.81|97.07|93.92|42.54|
|天孚通信|300394.SZ|2021-02-24|98.8|80.92|59.31|38.77|7.56|4.74|55.86|49.29|18.89|12.41|0.81|0.81|144.8|99.11|95.96|43.46|
|天孚通信|300394.SZ|2021-02-23|99.17|81.23|59.53|38.91|7.59|4.76|56.07|49.47|18.96|12.46|0.8|0.8|145.34|99.48|96.33|43.63|
|天孚通信|300394.SZ|2021-02-22|100.25|82.12|60.18|39.34|7.67|4.81|56.69|50.01|19.17|12.59|0.79|0.79|146.93|100.56|97.42|44.12|
|天孚通信|300394.SZ|2021-02-19|101.88|83.45|61.16|39.98|7.8|4.89|57.61|50.83|19.48|12.8|0.78|0.78|149.31|102.19|99.05|44.86|
|天孚通信|300394.SZ|2021-02-18|98.15|80.39|58.92|38.51|7.51|4.71|55.5|48.96|18.77|12.33|0.81|0.81|143.84|98.46|95.31|43.17|
|天孚通信|300394.SZ|2021-02-10|94.63|77.51|56.81|37.13|7.24|4.54|53.51|47.21|18.1|11.89|0.84|0.84|138.69|94.94|91.8|41.58|
|天孚通信|300394.SZ|2021-02-09|90.31|73.98|54.21|35.44|6.91|4.33|51.07|45.06|17.27|11.34|0.88|0.88|132.36|90.63|87.48|39.62|
|天孚通信|300394.SZ|2021-02-08|87.99|72.07|52.82|34.53|6.73|4.22|49.75|43.9|16.83|11.05|0.9|0.9|128.96|88.3|85.16|38.57|
|天孚通信|300394.SZ|2021-02-05|87.32|71.52|52.42|34.26|6.68|4.19|49.37|43.56|16.7|10.97|0.91|0.91|127.98|87.63|84.49|38.26|
|天孚通信|300394.SZ|2021-02-04|91.57|75.01|54.97|35.93|7.01|4.39|51.78|45.68|17.51|11.5|0.87|0.87|134.21|91.89|88.74|40.19|
|天孚通信|300394.SZ|2021-02-03|98.56|80.73|59.16|38.68|7.54|7.54|55.73|49.17|18.85|12.38|0.81|0.81|144.45|98.87|95.73|43.36|
|天孚通信|300394.SZ|2021-02-02|94.6|84.68|56.79|37.12|7.24|7.24|53.49|47.19|18.09|11.88|0.84|0.84|138.64|94.91|91.77|41.56|
|天孚通信|300394.SZ|2021-02-01|94.64|84.71|56.81|37.14|7.24|7.24|53.51|47.21|18.1|11.89|0.84|0.84|138.7|94.95|91.81|41.58|
|天孚通信|300394.SZ|2021-01-29|97.52|87.29|58.54|38.27|7.46|7.46|55.14|48.65|18.65|12.25|0.82|0.82|142.92|97.83|94.68|42.88|
|天孚通信|300394.SZ|2021-01-28|96.38|86.27|57.86|37.82|7.38|7.38|54.5|48.09|18.43|12.11|0.83|0.83|141.26|96.7|93.55|42.37|
|天孚通信|300394.SZ|2021-01-27|97.26|87.06|58.38|38.17|7.44|7.44|55|48.52|18.6|12.22|0.82|0.82|142.54|97.57|94.43|42.77|
|天孚通信|300394.SZ|2021-01-26|88.3|79.04|53.01|34.65|6.76|6.76|49.93|44.05|16.89|11.09|0.9|0.9|129.42|88.62|85.47|38.71|
|天孚通信|300394.SZ|2021-01-25|91.52|81.92|54.94|35.91|7|7|51.75|45.66|17.5|11.5|0.87|0.87|134.13|91.83|88.69|40.17|
|天孚通信|300394.SZ|2021-01-22|94.22|83.53|56.56|36.97|7.21|7.21|53.28|47.01|18.02|11.83|0.84|0.84|138.09|94.53|91.39|41.39|
|天孚通信|300394.SZ|2021-01-21|98.99|87.75|59.42|38.84|7.57|7.57|55.97|49.38|18.93|12.43|0.8|0.8|145.08|99.3|96.15|43.55|
|天孚通信|300394.SZ|2021-01-20|100.2|88.83|60.15|39.32|7.67|7.67|56.66|49.99|19.16|12.59|0.79|0.79|146.85|100.51|97.36|44.1|
|天孚通信|300394.SZ|2021-01-19|98.47|87.3|59.11|38.64|7.54|7.54|55.68|49.13|18.83|12.37|0.81|0.81|144.32|98.78|95.64|43.32|
|天孚通信|300394.SZ|2021-01-18|104.47|92.61|62.71|40.99|7.99|7.99|59.07|52.12|19.98|13.12|0.76|0.76|153.11|104.78|101.63|46.03|
|天孚通信|300394.SZ|2021-01-15|99.42|88.14|59.68|39.02|7.61|7.61|56.22|49.6|19.01|12.49|0.8|0.8|145.72|99.74|96.59|43.75|
|天孚通信|300394.SZ|2021-01-14|99.24|87.98|59.58|38.95|7.59|7.59|56.12|49.51|18.98|12.47|0.8|0.8|145.45|99.56|96.41|43.67|
|天孚通信|300394.SZ|2021-01-13|99.38|88.11|59.66|39|7.61|7.61|56.2|49.58|19|12.48|0.8|0.8|145.66|99.7|96.55|43.73|
|天孚通信|300394.SZ|2021-01-12|96.42|85.48|57.88|37.84|7.38|7.38|54.52|48.11|18.44|12.11|0.83|0.83|141.32|96.74|93.59|42.39|
|天孚通信|300394.SZ|2021-01-11|98.77|87.56|59.29|38.76|7.56|7.56|55.85|49.27|18.89|12.41|0.81|0.81|144.76|99.08|95.94|43.45|
|天孚通信|300394.SZ|2021-01-08|97.91|86.8|58.78|38.42|7.49|7.49|55.37|48.85|18.72|12.3|0.81|0.81|143.5|98.23|95.08|43.06|
|天孚通信|300394.SZ|2021-01-07|98.01|86.89|58.84|38.46|7.5|7.5|55.42|48.9|18.74|12.31|0.81|0.81|143.65|98.33|95.18|43.11|
|天孚通信|300394.SZ|2021-01-06|102.96|91.27|61.8|40.4|7.88|7.88|58.22|51.37|19.69|12.93|0.77|0.77|150.9|103.27|100.13|45.35|
|天孚通信|300394.SZ|2021-01-05|108.87|96.52|65.36|42.72|8.33|8.33|61.56|54.32|20.82|13.68|0.73|0.73|159.57|109.19|106.04|48.03|
|天孚通信|300394.SZ|2021-01-04|107.88|95.64|64.76|42.33|8.26|8.26|61|53.82|20.63|13.55|0.74|0.74|158.11|108.2|105.05|47.58|",2026-07-18T11:27:40.443133+08:00
