vendor,tool_name,query,result_index,api_name,title,score,table_markdown,retrieved_at
gildata,FinQuery,中际旭创2021年1月至2026年7月每月末市盈率TTM走势,1,股票价值分析,,,"|股票名称|股票代码|交易日|总市值（亿元）|流通市值（亿元）|市盈率PE(LYR)|市盈率PE(TTM)|市净率PB(MRQ)|市净率PB(LF)|市现率PCF(LYR)|市现率PCF(TTM)|市销率PS(LYR)|市销率PS(TTM)|股息率|滚动股息率|PEG|企业价值(含货币资金)EV1(亿元)|企业价值(剔除货币资金)EV2(亿元)|企业价值倍数EV2/EBITDA|
|中际旭创|300308.SZ|2025-04-15|885.64|881.27|40.75|17.13|5.01|4.63|46.68|50.03|8.26|3.71|0.4|0.4|27.88|905.46|871.31|29.48|
|中际旭创|300308.SZ|2025-04-14|900.77|896.33|41.44|17.42|5.1|4.71|47.48|50.88|8.4|3.77|0.39|0.39|28.35|920.6|886.44|30|
|中际旭创|300308.SZ|2025-04-11|865.75|861.48|39.83|16.74|4.9|4.52|45.63|48.91|8.08|3.63|0.41|0.41|27.25|885.58|851.43|28.81|
|中际旭创|300308.SZ|2025-04-10|856.03|851.81|39.38|16.56|4.85|4.47|45.12|48.36|7.99|3.59|0.41|0.41|26.94|875.86|841.7|28.48|
|中际旭创|300308.SZ|2025-04-09|795.27|791.35|36.59|15.38|4.5|4.16|41.92|44.92|7.42|3.33|0.45|0.45|25.03|815.1|780.95|26.43|
|中际旭创|300308.SZ|2025-04-08|798.48|794.54|36.74|15.44|4.52|4.17|42.09|45.1|7.45|3.35|0.44|0.44|25.13|818.3|784.15|26.53|
|中际旭创|300308.SZ|2025-04-07|829.63|825.54|38.17|16.04|4.7|4.34|43.73|46.86|7.74|3.48|0.43|0.43|26.11|849.45|815.3|27.59|
|中际旭创|300308.SZ|2025-04-03|1037.09|1031.97|47.71|20.06|5.87|5.42|54.67|58.58|9.68|4.35|0.34|0.34|32.64|1056.92|1022.76|34.61|
|中际旭创|300308.SZ|2025-04-02|1102.05|1096.61|50.7|21.31|6.24|5.76|58.09|62.25|10.28|4.62|0.32|0.32|34.69|1121.87|1087.72|36.81|
|中际旭创|300308.SZ|2025-04-01|1089.35|1083.97|50.12|21.07|6.17|5.69|57.42|61.54|10.16|4.57|0.33|0.33|34.29|1109.17|1075.02|36.38|
|中际旭创|300308.SZ|2025-03-31|1089.68|1084.3|50.13|21.07|6.17|5.69|57.44|61.55|10.17|4.57|0.33|0.33|34.3|1109.5|1075.35|36.39|
|中际旭创|300308.SZ|2025-03-28|1076.09|1070.78|49.51|20.81|6.09|5.62|56.72|60.79|10.04|4.51|0.33|0.33|33.87|1095.91|1061.76|35.93|
|中际旭创|300308.SZ|2025-03-27|1094.98|1089.58|50.38|21.18|6.2|5.72|57.72|61.85|10.22|4.59|0.32|0.32|34.47|1114.8|1080.65|36.57|
|中际旭创|300308.SZ|2025-03-26|1116.63|1111.12|51.37|21.59|6.32|5.84|58.86|63.08|10.42|4.68|0.32|0.32|35.15|1136.45|1102.3|37.3|
|中际旭创|300308.SZ|2025-03-25|1126.79|1121.23|51.84|21.79|6.38|5.89|59.39|63.65|10.51|4.72|0.32|0.32|35.47|1146.62|1112.47|37.64|
|中际旭创|300308.SZ|2025-03-24|1136.52|1130.91|52.29|21.98|6.43|5.94|59.91|64.2|10.6|4.76|0.31|0.31|35.77|1156.34|1122.19|37.97|
|中际旭创|300308.SZ|2025-03-21|1131.77|1126.18|52.07|21.89|6.41|5.91|59.66|63.93|10.56|4.74|0.31|0.31|35.62|1151.59|1117.44|37.81|
|中际旭创|300308.SZ|2025-03-20|1159.94|1154.21|53.37|22.43|6.57|6.06|61.14|65.52|10.82|4.86|0.31|0.31|36.51|1179.76|1145.61|38.77|
|中际旭创|300308.SZ|2025-03-19|1159.71|1153.99|53.36|22.43|6.57|6.06|61.13|65.51|10.82|4.86|0.31|0.31|36.5|1179.54|1145.39|38.76|
|中际旭创|300308.SZ|2025-03-18|1202.58|1196.64|55.33|23.26|6.81|6.28|63.39|67.93|11.22|5.04|0.3|0.3|37.85|1222.4|1188.25|40.21|
|中际旭创|300308.SZ|2025-03-17|1151.76|1146.08|52.99|22.27|6.52|6.02|60.71|65.06|10.75|4.83|0.31|0.31|36.25|1171.58|1137.43|38.49|
|中际旭创|300308.SZ|2025-03-14|1148.78|1143.11|52.85|22.22|6.5|6|60.55|64.89|10.72|4.81|0.31|0.31|36.16|1168.6|1134.45|38.39|
|中际旭创|300308.SZ|2025-03-13|1132.21|1126.62|52.09|21.9|6.41|5.92|59.68|63.96|10.56|4.74|0.31|0.31|35.64|1152.03|1117.88|37.83|
|中际旭创|300308.SZ|2025-03-12|1130.77|1125.19|52.02|21.87|6.4|5.91|59.6|63.88|10.55|4.74|0.31|0.31|35.59|1150.59|1116.44|37.78|
|中际旭创|300308.SZ|2025-03-11|1124.36|1118.82|51.73|21.74|6.37|5.88|59.27|63.51|10.49|4.71|0.32|0.32|35.39|1144.19|1110.04|37.56|
|中际旭创|300308.SZ|2025-03-10|1130.99|1125.41|52.03|21.87|6.4|5.91|59.62|63.89|10.55|4.74|0.31|0.31|35.6|1150.82|1116.66|37.79|
|中际旭创|300308.SZ|2025-03-07|1129.45|1123.87|51.96|21.84|6.39|5.9|59.53|63.8|10.54|4.73|0.31|0.31|35.55|1149.27|1115.12|37.73|
|中际旭创|300308.SZ|2025-03-06|1161.81|1156.08|53.45|22.47|6.58|6.07|61.24|65.63|10.84|4.87|0.31|0.31|36.57|1181.64|1147.49|38.83|
|中际旭创|300308.SZ|2025-03-05|1159.96|1154.32|53.37|22.43|6.57|6.06|61.14|65.52|10.82|4.86|0.31|0.31|36.51|1179.78|1145.63|38.77|
|中际旭创|300308.SZ|2025-03-04|1148.75|1143.16|52.85|22.22|6.5|6|60.55|64.89|10.72|4.81|0.31|0.31|36.16|1168.57|1134.42|38.39|
|中际旭创|300308.SZ|2025-03-03|1152.22|1146.62|53.01|22.28|6.52|6.02|60.74|65.09|10.75|4.83|0.31|0.31|36.27|1172.05|1137.89|38.5|
|中际旭创|300308.SZ|2025-02-28|1130.92|1125.42|52.03|21.87|6.4|5.91|59.61|63.88|10.55|4.74|0.31|0.31|35.6|1150.74|1116.59|37.78|
|中际旭创|300308.SZ|2025-02-27|1212.88|1206.98|55.8|26.19|6.87|6.87|63.93|68.51|11.32|5.78|0.29|0.29|49.63|1232.7|1198.55|40.56|
|中际旭创|300308.SZ|2025-02-26|1258.17|1252.05|57.89|27.17|7.12|7.12|66.32|71.07|11.74|5.99|0.28|0.28|51.48|1278|1243.84|42.09|
|中际旭创|300308.SZ|2025-02-25|1248.42|1242.35|57.44|26.96|7.07|7.07|65.81|70.52|11.65|5.94|0.28|0.28|51.08|1268.24|1234.09|41.76|
|中际旭创|300308.SZ|2025-02-24|1283.74|1277.49|59.06|27.72|7.27|7.27|67.67|72.52|11.98|6.11|0.28|0.28|52.53|1303.56|1269.41|42.95|
|中际旭创|300308.SZ|2025-02-21|1331.16|1324.69|61.24|28.75|7.54|7.54|70.17|75.2|12.42|6.34|0.27|0.27|54.47|1350.98|1316.83|44.56|
|中际旭创|300308.SZ|2025-02-20|1283.06|1276.82|59.03|27.71|7.26|7.26|67.63|72.48|11.97|6.11|0.28|0.28|52.5|1302.89|1268.73|42.93|
|中际旭创|300308.SZ|2025-02-19|1280.82|1274.59|58.93|27.66|7.25|7.25|67.51|72.35|11.95|6.1|0.28|0.28|52.41|1300.64|1266.49|42.86|
|中际旭创|300308.SZ|2025-02-18|1273.53|1267.34|58.59|27.5|7.21|7.21|67.13|71.94|11.88|6.06|0.28|0.28|52.11|1293.36|1259.2|42.61|
|中际旭创|300308.SZ|2025-02-17|1295.62|1289.32|59.61|27.98|7.33|7.33|68.29|73.19|12.09|6.17|0.27|0.27|53.01|1315.44|1281.29|43.36|
|中际旭创|300308.SZ|2025-02-14|1204.47|1198.61|55.42|26.01|6.82|6.82|63.49|68.04|11.24|5.74|0.29|0.29|49.28|1224.29|1190.14|40.27|
|中际旭创|300308.SZ|2025-02-13|1212.21|1206.31|55.77|26.18|6.86|6.86|63.9|68.48|11.31|5.77|0.29|0.29|49.6|1232.03|1197.88|40.53|
|中际旭创|300308.SZ|2025-02-12|1254.59|1248.48|57.72|27.09|7.1|7.1|66.13|70.87|11.71|5.97|0.28|0.28|51.33|1274.41|1240.26|41.97|
|中际旭创|300308.SZ|2025-02-11|1250.1|1244.02|57.51|27|7.08|7.08|65.89|70.62|11.66|5.95|0.28|0.28|51.15|1269.92|1235.77|41.82|
|中际旭创|300308.SZ|2025-02-10|1240.23|1234.2|57.06|26.79|7.02|7.02|65.37|70.06|11.57|5.91|0.29|0.29|50.75|1260.06|1225.91|41.48|
|中际旭创|300308.SZ|2025-02-07|1208.39|1202.52|55.6|26.1|6.84|6.84|63.7|68.26|11.27|5.75|0.29|0.29|49.44|1228.22|1194.07|40.41|
|中际旭创|300308.SZ|2025-02-06|1132.38|1126.87|52.1|24.46|6.41|6.41|59.69|63.97|10.57|5.39|0.31|0.31|46.33|1152.2|1118.05|37.83|
|中际旭创|300308.SZ|2025-02-05|1101.55|1096.19|50.68|23.79|6.24|6.24|58.06|62.22|10.28|5.25|0.32|0.32|45.07|1121.37|1087.22|36.79|
|中际旭创|300308.SZ|2025-01-27|1287.32|1281.06|59.23|27.8|7.29|7.29|67.86|72.72|12.01|6.13|0.28|0.28|52.67|1307.15|1273|43.08|
|中际旭创|300308.SZ|2025-01-24|1437.9|1430.9|66.15|31.05|8.14|8.14|75.79|81.22|13.42|6.85|0.25|0.25|58.84|1457.72|1423.57|48.17|
|中际旭创|300308.SZ|2025-01-23|1432.29|1425.33|65.9|30.93|8.11|8.11|75.5|80.91|13.36|6.82|0.25|0.25|58.61|1452.11|1417.96|47.98|
|中际旭创|300308.SZ|2025-01-22|1479.94|1472.74|68.09|31.96|8.38|8.38|78.01|83.6|13.81|7.05|0.24|0.24|60.56|1499.76|1465.61|49.59|
|中际旭创|300308.SZ|2025-01-21|1340.47|1333.95|61.67|28.95|7.59|7.59|70.66|75.72|12.51|6.38|0.26|0.26|54.85|1360.29|1326.14|44.87|
|中际旭创|300308.SZ|2025-01-20|1335.98|1329.49|61.47|28.85|7.56|7.56|70.42|75.47|12.46|6.36|0.27|0.27|54.66|1355.81|1321.65|44.72|
|中际旭创|300308.SZ|2025-01-17|1310.64|1304.27|60.3|28.31|7.42|7.42|69.09|74.04|12.23|6.24|0.27|0.27|53.63|1330.47|1296.32|43.87|
|中际旭创|300308.SZ|2025-01-16|1339.68|1333.17|61.64|28.93|7.58|7.58|70.62|75.68|12.5|6.38|0.27|0.27|54.82|1359.51|1325.35|44.85|
|中际旭创|300308.SZ|2025-01-15|1239.34|1233.31|57.02|26.77|7.02|7.02|65.33|70.01|11.56|5.9|0.29|0.29|50.71|1259.16|1225.01|41.45|
|中际旭创|300308.SZ|2025-01-14|1282.05|1275.82|58.98|27.69|7.26|7.26|67.58|72.42|11.96|6.1|0.28|0.28|52.46|1301.88|1267.73|42.9|
|中际旭创|300308.SZ|2025-01-13|1242.25|1236.21|57.15|26.83|7.03|7.03|65.48|70.17|11.59|5.92|0.29|0.29|50.83|1262.08|1227.92|41.55|
|中际旭创|300308.SZ|2025-01-10|1268.38|1262.21|58.36|27.39|7.18|7.18|66.86|71.65|11.83|6.04|0.28|0.28|51.9|1288.2|1254.05|42.43|
|中际旭创|300308.SZ|2025-01-09|1362.33|1355.7|62.68|29.42|7.71|7.71|71.81|76.96|12.71|6.49|0.26|0.26|55.74|1382.15|1348|45.61|
|中际旭创|300308.SZ|2025-01-08|1392.71|1385.94|64.08|30.08|7.88|7.88|73.41|78.67|12.99|6.63|0.26|0.26|56.99|1412.54|1378.38|46.64|
|中际旭创|300308.SZ|2025-01-07|1439.02|1432.02|66.21|31.08|8.15|8.15|75.85|81.29|13.43|6.85|0.25|0.25|58.88|1458.84|1424.69|48.21|
|中际旭创|300308.SZ|2025-01-06|1406.95|1400.11|64.73|30.39|7.96|7.96|74.16|79.48|13.13|6.7|0.25|0.25|57.57|1426.78|1392.62|47.12|
|中际旭创|300308.SZ|2025-01-03|1379.15|1372.44|63.45|29.79|7.81|7.81|72.7|77.91|12.87|6.57|0.26|0.26|56.43|1398.97|1364.82|46.18|
|中际旭创|300308.SZ|2025-01-02|1369.06|1362.4|62.99|29.57|7.75|7.75|72.16|77.34|12.77|6.52|0.26|0.26|56.02|1388.88|1354.73|45.84|
|中际旭创|300308.SZ|2024-12-31|1384.75|1378.02|63.71|29.91|7.84|7.84|72.99|78.22|12.92|6.59|0.11|0.26|56.66|1404.58|1370.42|46.37|
|中际旭创|300308.SZ|2024-12-30|1470.75|1463.59|67.67|31.76|8.33|8.33|77.52|83.08|13.72|7|0.11|0.24|60.18|1490.57|1456.42|49.28|
|中际旭创|300308.SZ|2024-12-27|1534.32|1526.86|70.59|33.14|8.69|8.69|80.88|86.67|14.32|7.31|0.1|0.23|62.78|1554.14|1519.99|51.43|
|中际旭创|300308.SZ|2024-12-26|1578.6|1570.93|72.63|34.09|8.94|8.94|83.21|89.17|14.73|7.52|0.1|0.22|64.59|1598.43|1564.27|52.93|
|中际旭创|300308.SZ|2024-12-25|1513.46|1506.1|69.63|32.69|8.57|8.57|79.78|85.49|14.12|7.21|0.1|0.23|61.93|1533.29|1499.13|50.73|
|中际旭创|300308.SZ|2024-12-24|1475.57|1468.39|67.89|31.87|8.35|8.35|77.78|83.35|13.77|7.03|0.11|0.24|60.38|1495.39|1461.24|49.45|
|中际旭创|300308.SZ|2024-12-23|1486.55|1479.33|68.39|32.1|8.42|8.42|78.36|83.97|13.87|7.08|0.11|0.24|60.83|1506.38|1472.23|49.82|
|中际旭创|300308.SZ|2024-12-20|1425|1418.07|65.56|30.78|8.07|8.07|75.11|80.5|13.3|6.79|0.11|0.25|58.31|1444.83|1410.67|47.73|
|中际旭创|300308.SZ|2024-12-19|1424.33|1417.4|65.53|30.76|8.06|8.06|75.08|80.46|13.29|6.78|0.11|0.25|58.28|1444.15|1410|47.71|
|中际旭创|300308.SZ|2024-12-18|1383.86|1377.13|63.67|29.89|7.83|7.83|72.94|78.17|12.91|6.59|0.11|0.26|56.62|1403.68|1369.53|46.34|
|中际旭创|300308.SZ|2024-12-17|1412.56|1405.69|64.99|30.51|8|8|74.46|79.79|13.18|6.73|0.11|0.25|57.8|1432.38|1398.23|47.31|
|中际旭创|300308.SZ|2024-12-16|1376.79|1370.1|63.34|29.73|7.79|7.79|72.57|77.77|12.85|6.56|0.11|0.26|56.33|1396.62|1362.46|46.1|
|中际旭创|300308.SZ|2024-12-13|1425|1418.07|65.56|30.78|8.07|8.07|75.11|80.5|13.3|6.79|0.11|0.25|58.31|1444.83|1410.67|47.73|
|中际旭创|300308.SZ|2024-12-12|1459.42|1452.33|67.15|31.52|8.26|8.26|76.93|82.44|13.62|6.95|0.11|0.24|59.72|1479.25|1445.09|48.9|
|中际旭创|300308.SZ|2024-12-11|1402.92|1396.09|64.55|30.3|7.94|7.94|73.95|79.25|13.09|6.68|0.11|0.25|57.4|1422.74|1388.59|46.99|
|中际旭创|300308.SZ|2024-12-10|1380.72|1374|63.52|29.82|7.82|7.82|72.78|77.99|12.88|6.57|0.11|0.26|56.5|1400.54|1366.39|46.24|
|中际旭创|300308.SZ|2024-12-09|1402.58|1395.76|64.53|30.29|7.94|7.94|73.93|79.23|13.09|6.68|0.11|0.25|57.39|1422.4|1388.25|46.98|
|中际旭创|300308.SZ|2024-12-06|1474.45|1467.28|67.84|31.84|8.35|8.35|77.72|83.29|13.76|7.02|0.11|0.24|60.33|1494.27|1460.12|49.41|
|中际旭创|300308.SZ|2024-12-05|1478.15|1470.96|68.01|31.92|8.37|8.37|77.92|83.5|13.79|7.04|0.11|0.24|60.48|1497.97|1463.82|49.53|
|中际旭创|300308.SZ|2024-12-04|1435.32|1428.34|66.04|31|8.13|8.13|75.66|81.08|13.39|6.83|0.11|0.25|58.73|1455.14|1420.99|48.08|
|中际旭创|300308.SZ|2024-12-03|1457.52|1450.43|67.06|31.48|8.25|8.25|76.83|82.33|13.6|6.94|0.11|0.24|59.64|1477.34|1443.19|48.84|
|中际旭创|300308.SZ|2024-12-02|1480.28|1473.08|68.1|31.97|8.38|8.38|78.03|83.62|13.81|7.05|0.11|0.24|60.57|1500.1|1465.95|49.61|
|中际旭创|300308.SZ|2024-11-29|1420.85|1413.95|65.37|30.69|8.04|8.04|74.9|80.26|13.26|6.77|0.11|0.25|58.14|1440.68|1406.53|47.59|
|中际旭创|300308.SZ|2024-11-28|1399.1|1392.3|64.37|30.22|7.92|7.92|73.75|79.03|13.05|6.66|0.11|0.25|57.25|1418.93|1384.78|46.86|
|中际旭创|300308.SZ|2024-11-27|1442.83|1435.81|66.38|31.16|8.17|8.17|76.05|81.5|13.46|6.87|0.11|0.25|59.04|1462.65|1428.5|48.34|
|中际旭创|300308.SZ|2024-11-26|1424.33|1417.4|65.53|30.76|8.06|8.06|75.08|80.46|13.29|6.78|0.11|0.25|58.28|1444.15|1410|47.71|
|中际旭创|300308.SZ|2024-11-25|1401.46|1394.64|64.48|30.27|7.93|7.93|73.87|79.17|13.08|6.67|0.11|0.25|57.34|1421.28|1387.13|46.94|
|中际旭创|300308.SZ|2024-11-22|1483.08|1475.87|68.23|32.03|8.4|8.4|78.17|83.78|13.84|7.06|0.11|0.24|60.68|1502.9|1468.75|49.7|
|中际旭创|300308.SZ|2024-11-21|1500.12|1492.83|69.02|32.4|8.49|8.49|79.07|84.74|14|7.14|0.1|0.24|61.38|1519.94|1485.79|50.28|
|中际旭创|300308.SZ|2024-11-20|1548.78|1541.25|71.26|33.45|8.77|8.77|81.64|87.49|14.45|7.38|0.1|0.23|63.37|1568.6|1534.45|51.92|
|中际旭创|300308.SZ|2024-11-19|1511.33|1503.98|69.53|32.64|8.56|8.56|79.66|85.37|14.1|7.2|0.1|0.23|61.84|1531.16|1497|50.66|
|中际旭创|300308.SZ|2024-11-18|1480.05|1472.85|68.09|31.96|8.38|8.38|78.02|83.61|13.81|7.05|0.11|0.24|60.56|1499.88|1465.72|49.6|
|中际旭创|300308.SZ|2024-11-15|1575.24|1567.58|72.47|34.02|8.92|8.92|83.03|88.98|14.7|7.5|0.1|0.23|64.45|1595.06|1560.91|52.82|
|中际旭创|300308.SZ|2024-11-14|1668.41|1660.29|76.76|36.03|9.44|9.44|87.94|94.25|15.57|7.94|0.09|0.21|68.27|1688.23|1654.08|55.97|
|中际旭创|300308.SZ|2024-11-13|1752.38|1743.86|80.62|37.85|9.92|9.92|92.37|98.99|16.35|8.34|0.09|0.2|71.7|1772.21|1738.06|58.81|
|中际旭创|300308.SZ|2024-11-12|1653.72|1645.68|76.08|35.72|9.36|9.36|87.17|93.42|15.43|7.87|0.1|0.21|67.67|1673.54|1639.39|55.47|
|中际旭创|300308.SZ|2024-11-11|1624.57|1616.67|74.74|35.09|9.2|9.2|85.63|91.77|15.16|7.74|0.1|0.22|66.47|1644.39|1610.24|54.49|
|中际旭创|300308.SZ|2024-11-08|1594.41|1586.66|73.36|34.43|9.03|9.03|84.04|90.07|14.88|7.59|0.1|0.22|65.24|1614.23|1580.08|53.47|
|中际旭创|300308.SZ|2024-11-07|1626.59|1618.68|74.84|35.13|9.21|9.21|85.74|91.88|15.18|7.75|0.1|0.22|66.56|1646.41|1612.26|54.56|
|中际旭创|300308.SZ|2024-11-06|1602.15|1594.36|73.71|34.6|9.07|9.07|84.45|90.5|14.95|7.63|0.1|0.22|65.56|1621.97|1587.82|53.73|
|中际旭创|300308.SZ|2024-11-05|1662.58|1654.49|76.49|35.91|9.41|9.41|87.64|93.92|15.51|7.92|0.09|0.21|68.03|1682.4|1648.25|55.77|
|中际旭创|300308.SZ|2024-11-04|1604.95|1597.15|73.84|34.66|9.09|9.09|84.6|90.66|14.97|7.64|0.1|0.22|65.67|1624.77|1590.62|53.82|
|中际旭创|300308.SZ|2024-11-01|1577.82|1570.15|72.59|34.08|8.93|8.93|83.17|89.13|14.72|7.51|0.1|0.23|64.56|1597.64|1563.49|52.91|
|中际旭创|300308.SZ|2024-10-31|1603.49|1595.69|73.77|34.63|9.08|9.08|84.52|90.58|14.96|7.64|0.1|0.22|65.61|1623.32|1589.16|53.77|
|中际旭创|300308.SZ|2024-10-30|1583.65|1575.95|72.86|34.2|8.97|8.97|83.48|89.46|14.78|7.54|0.1|0.22|64.8|1603.47|1569.32|53.1|
|中际旭创|300308.SZ|2024-10-29|1608.54|1600.72|74.01|34.74|9.11|9.11|84.79|90.86|15.01|7.66|0.1|0.22|65.82|1628.36|1594.21|53.95|
|中际旭创|300308.SZ|2024-10-28|1687.8|1679.6|77.65|36.45|9.55|9.55|88.97|95.34|15.75|8.04|0.09|0.21|69.06|1707.63|1673.48|56.63|
|中际旭创|300308.SZ|2024-10-25|1753.06|1744.53|80.65|37.86|9.92|9.92|92.41|99.03|16.36|8.35|0.09|0.2|71.73|1772.88|1738.73|58.84|
|中际旭创|300308.SZ|2024-10-24|1761.35|1752.79|81.04|38.04|9.97|9.97|92.84|99.5|16.43|8.39|0.09|0.2|72.07|1781.18|1747.02|59.12|
|中际旭创|300308.SZ|2024-10-23|1750.81|1742.3|80.55|37.81|9.91|9.91|92.29|98.9|16.34|8.34|0.09|0.2|71.64|1770.64|1736.49|58.76|
|中际旭创|300308.SZ|2024-10-22|1905.98|1896.71|87.69|48.64|11.78|11.78|100.47|111.49|17.78|10.88|0.08|0.19|111.52|1919.98|1887.3|63.86|
|中际旭创|300308.SZ|2024-10-21|1849.59|1840.59|85.1|47.21|11.43|11.43|97.49|108.19|17.26|10.56|0.09|0.19|108.22|1863.59|1830.9|61.95|
|中际旭创|300308.SZ|2024-10-18|1883.56|1874.4|86.66|48.07|11.64|11.64|99.28|110.18|17.57|10.76|0.08|0.19|110.21|1897.56|1864.88|63.1|
|中际旭创|300308.SZ|2024-10-17|1687.36|1679.15|77.63|43.06|10.43|10.43|88.94|98.7|15.74|9.64|0.09|0.21|98.73|1701.36|1668.67|56.47|
|中际旭创|300308.SZ|2024-10-16|1667.17|1659.07|76.7|42.55|10.3|10.3|87.88|97.52|15.55|9.52|0.09|0.21|97.55|1681.18|1648.49|55.78|
|中际旭创|300308.SZ|2024-10-15|1769.2|1760.6|81.4|45.15|10.93|10.93|93.26|103.49|16.51|10.1|0.09|0.2|103.52|1783.2|1750.52|59.23|
|中际旭创|300308.SZ|2024-10-14|1816.29|1807.46|83.56|46.36|11.23|11.23|95.74|106.24|16.95|10.37|0.09|0.2|106.27|1830.29|1797.61|60.83|
|中际旭创|300308.SZ|2024-10-11|1789.83|1781.13|82.35|45.68|11.06|11.06|94.34|104.69|16.7|10.22|0.09|0.2|104.73|1803.83|1771.15|59.93|
|中际旭创|300308.SZ|2024-10-10|1824.25|1815.38|83.93|46.56|11.27|11.27|96.16|106.71|17.02|10.42|0.09|0.19|106.74|1838.25|1805.57|61.1|
|中际旭创|300308.SZ|2024-10-09|1865.62|1856.55|85.83|47.61|11.53|11.53|98.34|109.13|17.41|10.65|0.08|0.19|109.16|1879.62|1846.94|62.5|
|中际旭创|300308.SZ|2024-10-08|2083.46|2073.33|95.86|53.17|12.88|12.88|109.82|121.87|19.44|11.9|0.08|0.17|121.91|2097.47|2064.78|69.87|
|中际旭创|300308.SZ|2024-09-30|1736.24|1727.8|79.88|44.31|10.73|10.73|91.52|101.56|16.2|9.91|0.09|0.2|101.59|1750.24|1717.55|58.12|
|中际旭创|300308.SZ|2024-09-27|1497.88|1490.59|68.91|38.23|9.26|9.26|78.96|87.62|13.98|8.55|0.1|0.24|87.64|1511.88|1479.19|50.05|
|中际旭创|300308.SZ|2024-09-26|1453.93|1446.86|66.89|37.11|8.99|8.99|76.64|85.04|13.57|8.3|0.11|0.24|85.07|1467.93|1435.24|48.57|
|中际旭创|300308.SZ|2024-09-25|1367.71|1361.06|62.93|34.91|8.45|8.45|72.09|80|12.76|7.81|0.12|0.26|80.03|1381.71|1349.03|45.65|
|中际旭创|300308.SZ|2024-09-24|1369.62|1362.96|63.01|34.96|8.46|8.46|72.19|80.11|12.78|7.82|0.11|0.26|80.14|1383.62|1350.93|45.71|
|中际旭创|300308.SZ|2024-09-23|1220.95|1215.01|56.17|31.16|7.55|7.55|64.36|71.42|11.39|6.97|0.13|0.29|71.44|1234.95|1202.27|40.68|
|中际旭创|300308.SZ|2024-09-20|1222.07|1216.13|56.23|31.19|7.55|7.55|64.42|71.48|11.4|6.98|0.13|0.29|71.5|1236.07|1203.39|40.72|
|中际旭创|300308.SZ|2024-09-19|1233.62|1227.62|56.76|31.48|7.62|7.62|65.03|72.16|11.51|7.04|0.13|0.29|72.18|1247.62|1214.94|41.11|
|中际旭创|300308.SZ|2024-09-18|1274.09|1267.9|58.62|32.52|7.87|7.87|67.16|74.53|11.89|7.28|0.12|0.28|74.55|1288.1|1255.41|42.48|
|中际旭创|300308.SZ|2024-09-13|1299.88|1293.56|59.81|33.18|8.03|8.03|68.52|76.03|12.13|7.42|0.12|0.27|76.06|1313.88|1281.2|43.35|
|中际旭创|300308.SZ|2024-09-12|1210.86|1204.97|55.71|30.9|7.48|7.48|63.83|70.83|11.3|6.91|0.13|0.29|70.85|1224.86|1192.18|40.34|
|中际旭创|300308.SZ|2024-09-11|1190.45|1184.67|54.77|30.38|7.36|7.36|62.75|69.63|11.11|6.8|0.13|0.3|69.66|1204.46|1171.77|39.65|
|中际旭创|300308.SZ|2024-09-10|1193.26|1187.46|54.9|30.45|7.37|7.37|62.9|69.8|11.13|6.81|0.13|0.3|69.82|1207.26|1174.57|39.75|
|中际旭创|300308.SZ|2024-09-09|1143.59|1138.03|52.61|29.19|7.07|7.07|60.28|66.89|10.67|6.53|0.14|0.31|66.91|1157.59|1124.91|38.06|
|中际旭创|300308.SZ|2024-09-06|1114.66|1109.24|51.28|28.45|6.89|6.89|58.76|65.2|10.4|6.36|0.14|0.32|65.22|1128.67|1095.98|37.09|
|中际旭创|300308.SZ|2024-09-05|1139.89|1134.35|52.44|29.09|7.04|7.04|60.09|66.68|10.64|6.51|0.14|0.31|66.7|1153.89|1121.21|37.94|
|中际旭创|300308.SZ|2024-09-04|1142.47|1136.91|52.56|29.16|7.06|7.06|60.22|66.83|10.66|6.52|0.14|0.31|66.85|1156.47|1123.78|38.03|
|中际旭创|300308.SZ|2024-09-03|1180.7|1174.96|54.32|30.13|7.3|7.3|62.24|69.06|11.02|6.74|0.13|0.3|69.08|1194.7|1162.02|39.32|
|中际旭创|300308.SZ|2024-09-02|1167.47|1161.79|53.71|29.8|7.22|7.22|61.54|68.29|10.89|6.67|0.13|0.3|68.31|1181.47|1148.79|38.87|
|中际旭创|300308.SZ|2024-08-30|1220.95|1215.01|56.17|31.16|7.55|7.55|64.36|71.42|11.39|6.97|0.13|0.29|71.44|1234.95|1202.27|40.68|
|中际旭创|300308.SZ|2024-08-29|1195.61|1189.8|55.01|30.51|7.39|7.39|63.02|69.94|11.16|6.83|0.13|0.3|69.96|1209.61|1176.93|39.83|
|中际旭创|300308.SZ|2024-08-28|1261.99|1255.85|58.06|32.21|7.8|7.8|66.52|73.82|11.77|7.21|0.12|0.28|73.84|1275.99|1243.3|42.07|
|中际旭创|300308.SZ|2024-08-27|1269.72|1263.55|58.42|32.41|7.85|7.85|66.93|74.27|11.85|7.25|0.12|0.28|74.29|1283.72|1251.04|42.33|
|中际旭创|300308.SZ|2024-08-26|1281.94|1275.71|58.98|32.72|7.92|7.92|67.57|74.98|11.96|7.32|0.12|0.28|75.01|1295.94|1263.26|42.75|
|中际旭创|300308.SZ|2024-08-23|1344.5|1337.96|61.86|45.84|8.56|8.72|70.87|65.67|12.54|9.8|0.12|0.26|100.66|1357.22|1320.68|44.69|
