vendor,tool_name,query,result_index,api_name,title,score,table_markdown,retrieved_at
gildata,FinQuery,沪电股份2021年1月至2026年7月市盈率TTM历史走势,1,股票价值分析,,,"|股票名称|股票代码|交易日|总市值（亿元）|流通市值（亿元）|市盈率PE(LYR)|市盈率PE(TTM)|市净率PB(MRQ)|市净率PB(LF)|市现率PCF(LYR)|市现率PCF(TTM)|市销率PS(LYR)|市销率PS(TTM)|股息率|滚动股息率|PEG|企业价值(含货币资金)EV1(亿元)|企业价值(剔除货币资金)EV2(亿元)|企业价值倍数EV2/EBITDA|
|沪电股份|002463.SZ|2024-08-12|628.4|628|41.55|34.39|6.07|6.69|28.01|25.09|7.03|6.51|0.45|1.52|500.94|662.51|624.24|30.61|
|沪电股份|002463.SZ|2024-08-09|620.17|619.78|41|33.94|5.99|6.6|27.65|24.76|6.94|6.42|0.46|1.54|494.38|654.28|616.01|30.21|
|沪电股份|002463.SZ|2024-08-08|590.32|589.95|39.03|32.31|5.71|6.29|26.31|23.57|6.6|6.11|0.48|1.62|470.58|624.43|586.16|28.74|
|沪电股份|002463.SZ|2024-08-07|602.95|602.57|39.86|33|5.83|6.42|26.88|24.08|6.75|6.25|0.47|1.59|480.65|637.06|598.79|29.36|
|沪电股份|002463.SZ|2024-08-06|596.82|596.45|39.46|32.67|5.77|6.36|26.6|23.83|6.68|6.18|0.48|1.6|475.77|630.94|592.67|29.06|
|沪电股份|002463.SZ|2024-08-05|574.25|573.88|37.97|31.43|5.55|6.12|25.6|22.93|6.42|5.95|0.5|1.67|457.77|608.36|570.09|27.95|
|沪电股份|002463.SZ|2024-08-02|610.6|610.22|40.37|33.42|5.9|6.5|27.22|24.38|6.83|6.32|0.47|1.57|486.75|644.72|606.44|29.74|
|沪电股份|002463.SZ|2024-08-01|652.32|651.91|43.13|35.7|6.3|6.95|29.08|26.05|7.3|6.76|0.44|1.47|520.01|686.43|648.16|31.78|
|沪电股份|002463.SZ|2024-07-31|640.64|640.24|42.36|35.06|6.19|6.82|28.56|25.58|7.17|6.64|0.45|1.49|510.7|674.76|636.49|31.21|
|沪电股份|002463.SZ|2024-07-30|625.14|624.75|41.33|34.22|6.04|6.66|27.87|24.96|6.99|6.48|0.46|1.53|498.35|659.26|620.99|30.45|
|沪电股份|002463.SZ|2024-07-29|651.93|651.52|43.1|35.68|6.3|6.94|29.06|26.03|7.29|6.75|0.44|1.47|519.7|686.05|647.78|31.76|
|沪电股份|002463.SZ|2024-07-26|641.41|641.01|42.41|35.11|6.2|6.83|28.59|25.61|7.18|6.64|0.45|1.49|511.31|675.52|637.25|31.25|
|沪电股份|002463.SZ|2024-07-25|639.11|638.71|42.25|34.98|6.18|6.81|28.49|25.52|7.15|6.62|0.45|1.5|509.48|673.23|634.96|31.13|
|沪电股份|002463.SZ|2024-07-24|668.77|668.35|44.22|36.6|6.46|7.12|29.81|26.7|7.48|6.93|0.43|1.43|533.13|702.89|664.61|32.59|
|沪电股份|002463.SZ|2024-07-23|677.58|677.15|44.8|37.09|6.55|7.22|30.2|27.06|7.58|7.02|0.42|1.41|540.14|711.69|673.42|33.02|
|沪电股份|002463.SZ|2024-07-22|683.7|683.27|45.2|37.42|6.61|7.28|30.48|27.3|7.65|7.08|0.42|1.4|545.02|717.81|679.54|33.32|
|沪电股份|002463.SZ|2024-07-19|675.47|675.05|44.66|36.97|6.53|7.19|30.11|26.97|7.56|7|0.42|1.42|538.46|709.58|671.31|32.92|
|沪电股份|002463.SZ|2024-07-18|693.46|693.02|45.85|37.95|6.7|7.39|30.91|27.69|7.76|7.18|0.41|1.38|552.8|727.57|689.3|33.8|
|沪电股份|002463.SZ|2024-07-17|688.1|687.67|45.49|37.66|6.65|7.33|30.67|27.48|7.7|7.13|0.42|1.39|548.53|722.21|683.94|33.54|
|沪电股份|002463.SZ|2024-07-16|759.86|759.38|50.24|41.59|7.34|8.09|33.87|30.34|8.5|7.87|0.38|1.26|605.73|793.97|755.7|37.06|
|沪电股份|002463.SZ|2024-07-15|748.76|748.29|49.5|40.98|7.24|7.97|33.38|29.9|8.38|7.76|0.38|1.28|596.89|782.87|744.6|36.51|
|沪电股份|002463.SZ|2024-07-12|770.19|769.71|50.92|42.15|7.44|8.2|34.33|30.75|8.62|7.98|0.37|1.24|613.97|804.3|766.03|37.56|
|沪电股份|002463.SZ|2024-07-11|788.18|787.68|52.11|43.14|7.62|8.39|35.13|31.47|8.82|8.16|0.36|1.21|628.31|822.29|784.02|38.44|
|沪电股份|002463.SZ|2024-07-10|789.32|788.83|52.19|43.2|7.63|8.41|35.19|31.52|8.83|8.18|0.36|1.21|629.23|823.44|785.17|38.5|
|沪电股份|002463.SZ|2024-07-09|773.82|773.34|51.16|42.35|7.48|8.24|34.49|30.9|8.66|8.02|0.37|1.24|616.87|807.94|769.67|37.74|
|沪电股份|002463.SZ|2024-07-08|725.03|724.58|47.93|39.68|7.01|7.72|32.32|28.95|8.11|7.51|0.39|1.32|577.97|759.14|720.87|35.35|
|沪电股份|002463.SZ|2024-07-05|729.05|728.59|48.2|39.9|7.05|7.76|32.5|29.11|8.16|7.55|0.39|1.31|581.18|763.16|724.89|35.54|
|沪电股份|002463.SZ|2024-07-04|713.93|713.48|47.2|39.08|6.9|7.6|31.82|28.51|7.99|7.39|0.4|1.34|569.12|748.04|709.77|34.8|
|沪电股份|002463.SZ|2024-07-03|704.94|704.5|46.61|38.58|6.81|7.51|31.42|28.15|7.89|7.3|0.41|1.36|561.96|739.05|700.78|34.36|
|沪电股份|002463.SZ|2024-07-02|705.51|705.07|46.64|38.61|6.82|7.51|31.45|28.17|7.89|7.31|0.41|1.36|562.41|739.63|701.35|34.39|
|沪电股份|002463.SZ|2024-07-01|716.61|716.16|47.38|39.22|6.93|7.63|31.94|28.61|8.02|7.42|0.4|1.34|571.26|750.72|712.45|34.93|
|沪电股份|002463.SZ|2024-06-28|698.43|697.99|46.18|38.23|6.75|7.44|31.13|27.89|7.81|7.23|0.41|1.37|556.77|732.55|694.27|34.04|
|沪电股份|002463.SZ|2024-06-27|689.82|689.39|45.61|37.76|6.67|7.35|30.75|27.54|7.72|7.15|0.41|1.39|549.9|723.93|685.66|33.62|
|沪电股份|002463.SZ|2024-06-26|704.17|703.73|46.56|38.54|6.81|7.5|31.39|28.12|7.88|7.29|0.41|1.36|561.35|738.29|700.01|34.32|
|沪电股份|002463.SZ|2024-06-25|680.64|680.21|45|37.25|6.58|7.25|30.34|27.18|7.61|7.05|0.42|1.41|542.58|714.75|676.48|33.17|
|沪电股份|002463.SZ|2024-06-24|706.28|705.83|46.69|38.66|6.83|7.52|31.48|28.2|7.9|7.32|0.4|1.35|563.02|740.39|702.12|34.43|
|沪电股份|002463.SZ|2024-06-21|709.91|709.47|46.94|38.86|6.86|7.56|31.65|28.35|7.94|7.35|0.4|1.35|565.92|744.03|705.76|34.61|
|沪电股份|002463.SZ|2024-06-20|710.87|710.42|47|38.91|6.87|7.57|31.69|28.38|7.95|7.36|0.4|1.35|566.68|744.98|706.71|34.65|
|沪电股份|002463.SZ|2024-06-19|722.35|721.9|47.76|39.54|6.98|7.69|32.2|28.84|8.08|7.48|0.4|1.32|575.84|756.46|718.19|35.22|
|沪电股份|002463.SZ|2024-06-18|736.7|736.24|48.71|40.32|7.12|7.85|32.84|29.42|8.24|7.63|0.39|1.3|587.28|770.82|732.54|35.92|
|沪电股份|002463.SZ|2024-06-17|722.35|721.9|47.76|39.54|6.98|7.69|32.2|28.84|8.08|7.48|0.4|1.32|575.84|756.46|718.19|35.22|
|沪电股份|002463.SZ|2024-06-14|709.15|708.7|46.88|38.81|6.85|7.55|31.61|28.32|7.93|7.35|0.4|1.35|565.31|743.26|704.99|34.57|
|沪电股份|002463.SZ|2024-06-13|658.63|658.22|43.54|36.05|6.37|7.01|29.36|26.3|7.37|6.82|0.43|1.45|525.04|692.74|654.47|32.09|
|沪电股份|002463.SZ|2024-06-12|629.35|628.96|41.61|34.45|6.08|6.7|28.05|25.13|7.04|6.52|0.45|1.52|501.7|663.47|625.2|30.66|
|沪电股份|002463.SZ|2024-06-11|629.74|629.34|41.63|34.47|6.09|6.71|28.07|25.15|7.05|6.52|0.45|1.52|502.01|663.85|625.58|30.67|
|沪电股份|002463.SZ|2024-06-07|626.68|626.28|41.43|34.3|6.06|6.67|27.94|25.02|7.01|6.49|0.46|1.53|499.57|660.79|622.52|30.52|
|沪电股份|002463.SZ|2024-06-06|653.08|652.67|43.18|35.74|6.31|6.96|29.11|26.08|7.31|6.76|0.44|1.47|520.62|687.2|648.92|31.82|
|沪电股份|002463.SZ|2024-06-05|631.27|630.87|41.74|34.55|6.1|6.72|28.14|25.21|7.06|6.54|0.45|1.52|503.23|665.38|627.11|30.75|
|沪电股份|002463.SZ|2024-06-04|643.13|642.73|42.52|35.2|6.22|6.85|28.67|25.68|7.2|6.66|0.44|1.49|512.69|677.24|638.97|31.33|
|沪电股份|002463.SZ|2024-06-03|640.07|639.67|42.32|35.03|6.19|6.82|28.53|25.56|7.16|6.63|0.45|1.49|510.24|674.18|635.91|31.18|
|沪电股份|002463.SZ|2024-05-31|597.97|597.6|39.53|32.73|5.78|6.37|26.66|23.88|6.69|6.19|0.48|1.6|476.69|632.09|593.81|29.12|
|沪电股份|002463.SZ|2024-05-30|596.06|595.69|39.41|32.62|5.76|6.35|26.57|23.8|6.67|6.17|0.48|1.61|475.16|630.17|591.9|29.02|
|沪电股份|002463.SZ|2024-05-29|594.91|594.54|39.33|32.56|5.75|6.34|26.52|23.75|6.66|6.16|0.48|1.61|474.25|629.02|590.75|28.97|
|沪电股份|002463.SZ|2024-05-28|595.1|594.73|39.34|32.57|5.75|6.34|26.53|23.76|6.66|6.16|0.48|1.61|474.4|629.22|590.94|28.98|
|沪电股份|002463.SZ|2024-05-27|615.19|614.81|40.67|33.67|5.95|6.55|27.42|24.56|6.88|6.37|0.46|1.56|490.41|649.31|611.04|29.96|
|沪电股份|002463.SZ|2024-05-24|597.78|597.41|39.52|32.72|5.78|6.37|26.65|23.87|6.69|6.19|0.48|1.6|476.53|631.89|593.62|29.11|
|沪电股份|002463.SZ|2024-05-23|615.19|614.81|40.67|33.67|5.95|6.55|27.42|24.56|6.88|6.37|0.46|1.56|490.41|649.31|611.04|29.96|
|沪电股份|002463.SZ|2024-05-22|613.86|613.47|40.58|33.6|5.93|6.54|27.36|24.51|6.87|6.36|0.47|1.56|489.35|647.97|609.7|29.9|
|沪电股份|002463.SZ|2024-05-21|623.23|622.84|41.2|34.11|6.02|6.64|27.78|24.89|6.97|6.46|0.46|1.54|496.82|657.34|619.07|30.36|
|沪电股份|002463.SZ|2024-05-20|622.85|622.46|41.18|34.09|6.02|6.63|27.76|24.87|6.97|6.45|0.46|1.54|496.52|656.96|618.69|30.34|
|沪电股份|002463.SZ|2024-05-17|620.17|619.78|41|33.94|5.99|5.99|27.65|24.76|6.94|6.42|0.46||494.38|654.28|616.01|30.21|
|沪电股份|002463.SZ|2024-05-16|629.16|628.77|41.6|34.44|6.08|6.08|28.05|25.12|7.04|6.52|0.45||501.55|663.28|625|30.65|
|沪电股份|002463.SZ|2024-05-15|609.65|609.26|40.31|33.37|5.89|5.89|27.18|24.34|6.82|6.31|0.47||485.99|643.76|605.49|29.69|
|沪电股份|002463.SZ|2024-05-14|600.46|600.08|39.7|32.86|5.8|5.8|26.77|23.98|6.72|6.22|0.48||478.67|634.57|596.3|29.24|
|沪电股份|002463.SZ|2024-05-13|609.65|609.26|40.31|33.37|5.89|5.89|27.18|24.34|6.82|6.31|0.47||485.99|643.76|605.49|29.69|
|沪电股份|002463.SZ|2024-05-10|600.39|600.01|39.69|32.86|5.8|5.8|26.76|23.97|6.72|6.22|0.48||478.61|634.5|596.23|29.24|
|沪电股份|002463.SZ|2024-05-09|614.73|614.35|40.64|33.65|5.94|5.94|27.4|24.55|6.88|6.37|0.46||490.05|648.85|610.58|29.94|
|沪电股份|002463.SZ|2024-05-08|619.52|619.13|40.96|33.91|5.99|5.99|27.62|24.74|6.93|6.42|0.46||493.86|653.63|615.36|30.17|
|沪电股份|002463.SZ|2024-05-07|623.15|622.76|41.2|34.11|6.02|6.02|27.78|24.88|6.97|6.45|0.46||496.76|657.26|618.99|30.35|
|沪电股份|002463.SZ|2024-05-06|633.1|632.7|41.86|34.65|6.12|6.12|28.22|25.28|7.08|6.56|0.45||504.69|667.21|628.94|30.84|
|沪电股份|002463.SZ|2024-04-30|640.75|640.34|42.36|35.07|6.19|6.19|28.56|25.58|7.17|6.64|0.45||510.78|674.86|636.59|31.21|
|沪电股份|002463.SZ|2024-04-29|641.32|640.92|42.4|35.1|6.2|6.2|28.59|25.61|7.17|6.64|0.45||511.24|675.43|637.16|31.24|
|沪电股份|002463.SZ|2024-04-26|634.24|633.85|41.93|34.71|6.13|6.13|28.27|25.33|7.1|6.57|0.45||505.6|668.36|630.09|30.9|
|沪电股份|002463.SZ|2024-04-25|595.03|594.66|39.34|32.57|5.75|5.75|26.52|23.76|6.66|6.16|0.48|0.48|474.34|629.15|590.88|28.97|
|沪电股份|002463.SZ|2024-04-24|601.35|600.97|39.76|32.91|5.81|5.81|26.81|24.01|6.73|6.23|0.48|0.48|479.37|635.46|597.19|29.28|
|沪电股份|002463.SZ|2024-04-23|565.2|564.84|37.37|30.93|5.46|5.46|25.19|22.57|6.32|5.85|0.51|0.51|450.56|599.31|561.04|27.51|
|沪电股份|002463.SZ|2024-04-22|548.93|548.59|36.29|36.29|5.61|5.61|24.47|24.47|6.14|6.14|0.52|0.52|6191.69|574.99|554.01|27.17|
|沪电股份|002463.SZ|2024-04-19|573.03|572.67|37.89|37.89|5.86|5.86|25.54|25.54|6.41|6.41|0.5|0.5|6463.42|599.08|578.1|28.35|
|沪电股份|002463.SZ|2024-04-18|591.19|590.82|39.09|39.09|6.04|6.04|26.35|26.35|6.61|6.61|0.48|0.48|6668.3|617.24|596.26|29.24|
|沪电股份|002463.SZ|2024-04-17|596.73|596.36|39.45|39.45|6.1|6.1|26.6|26.6|6.68|6.68|0.48|0.48|6730.84|622.79|601.81|29.51|
|沪电股份|002463.SZ|2024-04-16|569.39|569.04|37.64|37.64|5.82|5.82|25.38|25.38|6.37|6.37|0.5|0.5|6422.45|595.45|574.47|28.17|
|沪电股份|002463.SZ|2024-04-15|583.54|583.18|38.58|38.58|5.96|5.96|26.01|26.01|6.53|6.53|0.49|0.49|6582.04|609.6|588.62|28.86|
|沪电股份|002463.SZ|2024-04-12|578.19|577.83|38.23|38.23|5.91|5.91|25.77|25.77|6.47|6.47|0.49|0.49|6521.65|604.24|583.26|28.6|
|沪电股份|002463.SZ|2024-04-11|550.46|550.12|36.39|36.39|5.63|5.63|24.54|24.54|6.16|6.16|0.52|0.52|6208.94|576.52|555.54|27.24|
|沪电股份|002463.SZ|2024-04-10|556.77|556.42|36.81|36.81|5.69|5.69|24.82|24.82|6.23|6.23|0.51|0.51|6280.11|582.83|561.85|27.55|
|沪电股份|002463.SZ|2024-04-09|568.63|568.27|37.59|37.59|5.81|5.81|25.35|25.35|6.36|6.36|0.5|0.5|6413.82|594.68|573.7|28.13|
|沪电股份|002463.SZ|2024-04-08|573.98|573.62|37.95|37.95|5.87|5.87|25.59|25.59|6.42|6.42|0.5|0.5|6474.2|600.04|579.06|28.39|
|沪电股份|002463.SZ|2024-04-03|566.33|565.98|37.44|37.44|5.79|5.79|25.25|25.25|6.34|6.34|0.5|0.5|6387.94|592.39|571.41|28.02|
|沪电股份|002463.SZ|2024-04-02|587.75|587.38|38.86|38.86|6.01|6.01|26.2|26.2|6.58|6.58|0.49|0.49|6629.48|613.8|592.82|29.07|
|沪电股份|002463.SZ|2024-04-01|608.02|607.63|40.2|40.2|6.21|6.21|27.1|27.1|6.8|6.8|0.47|0.47|6858.08|634.07|613.09|30.06|
|沪电股份|002463.SZ|2024-03-29|577.04|576.68|38.15|38.15|5.9|5.9|25.72|25.72|6.46|6.46|0.5|0.5|6508.71|603.09|582.12|28.54|
|沪电股份|002463.SZ|2024-03-28|582.39|582.03|38.5|38.5|5.95|5.95|25.96|25.96|6.52|6.52|0.49|0.49|6569.1|608.45|587.47|28.81|
|沪电股份|002463.SZ|2024-03-27|575.13|574.77|38.02|38.02|5.88|5.88|25.64|25.64|6.43|6.43|0.5|0.5|6487.14|601.18|580.2|28.45|
|沪电股份|002463.SZ|2024-03-26|594.63|594.26|39.31|39.31|6.08|6.08|26.51|26.51|6.65|6.65|0.48|0.48|6707.12|620.69|599.71|29.41|
|沪电股份|002463.SZ|2024-03-25|576.72|576.4|42.36|38.13|6.32|5.89|36.83|25.75|6.92|6.45|0.5|0.5|6471.91|601.9|584.04|32.4|
|沪电股份|002463.SZ|2024-03-22|607.64|607.3|44.63|40.17|6.65|6.21|38.81|27.13|7.29|6.8|0.47|0.47|6818.85|632.82|614.96|34.12|
|沪电股份|002463.SZ|2024-03-21|605.54|605.2|44.47|40.03|6.63|6.19|38.67|27.04|7.26|6.77|0.47|0.47|6795.29|630.72|612.86|34|
|沪电股份|002463.SZ|2024-03-20|620.42|620.08|45.57|41.02|6.79|6.34|39.62|27.7|7.44|6.94|0.46|0.46|6962.33|645.6|627.75|34.83|
|沪电股份|002463.SZ|2024-03-19|616.03|615.69|45.24|40.73|6.75|6.3|39.34|27.5|7.39|6.89|0.46|0.46|6913.08|641.21|623.36|34.59|
|沪电股份|002463.SZ|2024-03-18|629.97|629.62|46.27|41.65|6.9|6.44|40.23|28.13|7.56|7.05|0.45|0.45|7069.41|655.14|637.29|35.36|
|沪电股份|002463.SZ|2024-03-15|599.24|598.91|44.01|39.62|6.56|6.12|38.27|26.75|7.19|6.7|0.48|0.48|6724.62|624.42|606.56|33.65|
|沪电股份|002463.SZ|2024-03-14|574.43|574.11|42.19|37.98|6.29|5.87|36.69|25.65|6.89|6.43|0.5|0.5|6446.21|599.61|581.75|32.28|
|沪电股份|002463.SZ|2024-03-13|569.66|569.34|41.84|37.66|6.24|5.82|36.38|25.43|6.83|6.37|0.5|0.5|6392.67|594.84|576.98|32.01|
|沪电股份|002463.SZ|2024-03-12|563.74|563.43|41.4|37.27|6.17|5.76|36|25.17|6.76|6.31|0.51|0.51|6326.28|588.92|571.07|31.68|
|沪电股份|002463.SZ|2024-03-11|599.24|598.91|44.01|39.62|6.56|6.12|38.27|26.75|7.19|6.7|0.48|0.48|6724.62|624.42|606.56|33.65|
|沪电股份|002463.SZ|2024-03-08|605.73|605.39|44.49|40.05|6.63|6.19|38.69|27.04|7.27|6.78|0.47|0.47|6797.43|630.91|613.05|34.01|
|沪电股份|002463.SZ|2024-03-07|550.58|550.27|40.44|36.4|6.03|5.63|35.16|24.58|6.6|6.16|0.52|0.52|6178.51|575.75|557.9|30.95|
|沪电股份|002463.SZ|2024-03-06|541.61|541.31|39.78|35.81|5.93|5.54|34.59|24.18|6.5|6.06|0.53|0.53|6077.85|566.78|548.93|30.46|
|沪电股份|002463.SZ|2024-03-05|540.46|540.16|39.69|35.73|5.92|5.52|34.52|24.13|6.48|6.05|0.53|0.53|6065|565.64|547.79|30.39|
|沪电股份|002463.SZ|2024-03-04|540.84|540.54|39.72|35.76|5.92|5.53|34.54|24.15|6.49|6.05|0.53|0.53|6069.29|566.02|548.17|30.41|
|沪电股份|002463.SZ|2024-03-01|520.04|519.75|38.19|34.38|5.7|5.31|33.21|23.22|6.24|5.82|0.55|0.55|5835.85|545.22|527.37|29.26|
|沪电股份|002463.SZ|2024-02-29|503.82|503.54|37|33.31|5.52|5.15|32.18|22.49|6.04|5.64|0.57|0.57|5653.82|529|511.14|28.36|
|沪电股份|002463.SZ|2024-02-28|482.83|482.56|35.46|31.92|5.29|4.93|30.84|21.56|5.79|5.4|0.59|0.59|5418.24|508.01|490.15|27.19|
|沪电股份|002463.SZ|2024-02-27|516.99|516.7|37.97|34.18|5.66|5.28|33.02|23.08|6.2|5.78|0.55|0.55|5801.59|542.17|524.31|29.09|
|沪电股份|002463.SZ|2024-02-26|487.6|487.33|35.81|32.24|5.34|4.98|31.14|21.77|5.85|5.46|0.59|0.59|5471.78|512.78|494.92|27.46|
|沪电股份|002463.SZ|2024-02-23|483.21|482.94|35.49|31.95|5.29|4.94|30.86|21.57|5.8|5.41|0.59|0.59|5422.52|508.39|490.53|27.22|
|沪电股份|002463.SZ|2024-02-22|475.58|475.31|34.93|31.44|5.21|4.86|30.37|21.23|5.71|5.32|0.6|0.6|5336.86|500.75|482.9|26.79|
|沪电股份|002463.SZ|2024-02-21|468.32|468.06|34.4|30.96|5.13|4.79|29.91|20.91|5.62|5.24|0.61|0.61|5255.48|493.5|475.65|26.39|
|沪电股份|002463.SZ|2024-02-20|497.14|496.86|36.51|32.87|5.44|5.08|31.75|22.2|5.96|5.56|0.57|0.57|5578.86|522.32|504.46|27.99|
|沪电股份|002463.SZ|2024-02-19|524.62|524.33|38.53|34.68|5.75|5.36|33.51|23.42|6.29|5.87|0.54|0.54|5887.25|549.8|531.95|29.51|
|沪电股份|002463.SZ|2024-02-08|476.91|476.65|35.03|31.53|5.22|4.87|30.46|21.29|5.72|5.34|0.6|0.6|5351.85|502.09|484.24|26.87|
|沪电股份|002463.SZ|2024-02-07|446.38|446.13|32.78|29.51|4.89|4.56|28.51|19.93|5.35|4.99|0.64|0.64|5009.2|471.55|453.7|25.17|
|沪电股份|002463.SZ|2024-02-06|437.03|436.78|32.1|28.89|4.79|4.47|27.91|19.51|5.24|4.89|0.65|0.65|4904.26|462.2|444.35|24.65|
|沪电股份|002463.SZ|2024-02-05|397.33|397.11|29.18|26.27|4.35|4.06|25.38|17.74|4.77|4.45|0.72|0.72|4458.81|422.51|404.65|22.45|
|沪电股份|002463.SZ|2024-02-02|392.94|392.72|28.86|25.98|4.3|4.02|25.1|17.54|4.71|4.4|0.73|0.73|4409.55|418.12|400.27|22.21|
|沪电股份|002463.SZ|2024-02-01|391.8|391.58|28.78|28.13|4.29|4.29|25.02|17.49|4.7|4.53|0.73|0.73|-2219.76|416.97|399.12|22.14|
|沪电股份|002463.SZ|2024-01-31|376.15|375.94|27.63|27|4.12|4.12|24.02|16.79|4.51|4.35|0.76|0.76|-2131.1|401.33|383.47|21.28|
|沪电股份|002463.SZ|2024-01-30|378.25|378.04|27.78|27.15|4.14|4.14|24.16|16.89|4.54|4.37|0.76|0.76|-2142.99|403.42|385.57|21.39|
|沪电股份|002463.SZ|2024-01-29|378.25|378.04|27.78|27.15|4.14|4.14|24.16|16.89|4.54|4.37|0.76|0.76|-2142.99|403.42|385.57|21.39|
|沪电股份|002463.SZ|2024-01-26|414.32|414.08|30.43|29.74|4.54|4.54|26.46|18.5|4.97|4.79|0.69|0.69|-2347.34|439.49|421.64|23.39|
|沪电股份|002463.SZ|2024-01-25|443.9|443.65|32.6|31.87|4.86|4.86|28.35|19.82|5.33|5.13|0.64|0.64|-2514.93|469.07|451.22|25.03|
|沪电股份|002463.SZ|2024-01-24|430.35|430.11|31.61|30.89|4.71|4.71|27.48|19.21|5.16|4.97|0.66|0.66|-2438.16|455.52|437.67|24.28|
|沪电股份|002463.SZ|2024-01-23|433.02|432.78|31.8|31.08|4.74|4.74|27.66|19.33|5.19|5|0.66|0.66|-2453.3|458.2|440.34|24.43|
|沪电股份|002463.SZ|2024-01-22|420.99|420.76|30.92|30.22|4.61|4.61|26.89|18.8|5.05|4.86|0.68|0.68|-2385.18|446.17|428.32|23.76|
|沪电股份|002463.SZ|2024-01-19|431.68|431.44|31.7|30.99|4.73|4.73|27.57|19.27|5.18|4.99|0.66|0.66|-2445.73|456.86|439.01|24.36|
|沪电股份|002463.SZ|2024-01-18|417.56|417.33|30.67|29.97|4.57|4.57|26.67|18.64|5.01|4.82|0.68|0.68|-2365.72|442.74|424.88|23.57|
|沪电股份|002463.SZ|2024-01-17|395.42|395.2|29.04|28.39|4.33|4.33|25.25|17.65|4.74|4.57|0.72|0.72|-2240.3|420.6|402.75|22.35|
|沪电股份|002463.SZ|2024-01-16|395.61|395.39|29.06|28.4|4.33|4.33|25.27|17.66|4.75|4.57|0.72|0.72|-2241.38|420.79|402.94|22.36|
|沪电股份|002463.SZ|2024-01-15|389.12|388.91|28.58|27.93|4.26|4.26|24.85|17.37|4.67|4.5|0.73|0.73|-2204.62|414.3|396.45|22|
|沪电股份|002463.SZ|2024-01-12|384.54|384.33|28.24|27.6|4.21|4.21|24.56|17.17|4.61|4.44|0.74|0.74|-2178.67|409.72|391.87|21.74|
|沪电股份|002463.SZ|2024-01-11|390.27|390.05|28.66|28.02|4.27|4.27|24.93|17.42|4.68|4.51|0.73|0.73|-2211.11|415.45|397.59|22.06|
|沪电股份|002463.SZ|2024-01-10|389.89|389.67|28.64|27.99|4.27|4.27|24.9|17.41|4.68|4.5|0.73|0.73|-2208.94|415.07|397.21|22.04|
|沪电股份|002463.SZ|2024-01-09|400|399.78|29.38|28.71|4.38|4.38|25.55|17.86|4.8|4.62|0.71|0.71|-2266.25|425.18|407.33|22.6|
|沪电股份|002463.SZ|2024-01-08|380.92|380.71|27.98|27.34|4.17|4.17|24.33|17.01|4.57|4.4|0.75|0.75|-2158.13|406.1|388.24|21.54|
|沪电股份|002463.SZ|2024-01-05|392.18|391.96|28.8|28.15|4.29|4.29|25.05|17.51|4.7|4.53|0.73|0.73|-2221.92|417.36|399.5|22.17|
|沪电股份|002463.SZ|2024-01-04|409.74|409.51|30.09|29.41|4.49|4.49|26.17|18.29|4.92|4.73|0.7|0.7|-2321.39|434.91|417.06|23.14|
|沪电股份|002463.SZ|2024-01-03|412.22|411.99|30.27|29.59|4.51|4.51|26.33|18.4|4.95|4.76|0.69|0.69|-2335.45|437.39|419.54|23.28|
|沪电股份|002463.SZ|2024-01-02|420.23|420|30.86|30.17|4.6|4.6|26.84|18.76|5.04|4.86|0.68|0.68|-2380.86|445.41|427.56|23.72|
|沪电股份|002463.SZ|2023-12-29|422.14|421.91|31|30.3|4.62|4.62|26.96|18.85|5.06|4.88|0.67|0.68|-2391.67|447.32|429.46|23.83|
|沪电股份|002463.SZ|2023-12-28|424.05|423.81|31.14|30.44|4.64|4.64|27.08|18.93|5.09|4.9|0.67|0.67|-2402.48|449.23|431.37|23.93|
|沪电股份|002463.SZ|2023-12-27|417.18|416.95|30.64|29.95|4.57|4.57|26.64|18.63|5|4.82|0.68|0.69|-2363.56|442.36|424.5|23.55|
|沪电股份|002463.SZ|2023-12-26|427.1|426.86|31.37|30.66|4.68|4.68|27.28|19.07|5.12|4.93|0.67|0.67|-2419.78|452.28|434.43|24.1|
|沪电股份|002463.SZ|2023-12-25|419.47|419.23|30.81|30.11|4.59|4.59|26.79|18.73|5.03|4.85|0.68|0.68|-2376.53|444.65|426.79|23.68|
|沪电股份|002463.SZ|2023-12-22|406.68|406.46|29.87|29.19|4.45|4.45|25.97|18.16|4.88|4.7|0.7|0.7|-2304.09|431.86|414.01|22.97|
|沪电股份|002463.SZ|2023-12-21|412.98|412.75|30.33|29.65|4.52|4.52|26.38|18.44|4.95|4.77|0.69|0.69|-2339.77|438.16|420.3|23.32|
|沪电股份|002463.SZ|2023-12-20|409.74|409.51|30.09|29.41|4.49|4.49|26.17|18.29|4.92|4.73|0.69|0.7|-2321.39|434.91|417.06|23.14|
|沪电股份|002463.SZ|2023-12-19|413.36|413.13|30.36|29.67|4.53|4.53|26.4|18.46|4.96|4.78|0.69|0.69|-2341.94|438.54|420.69|23.34|
|沪电股份|002463.SZ|2023-12-18|411.07|410.84|30.19|29.51|4.5|4.5|26.25|18.35|4.93|4.75|0.69|0.7|-2328.96|436.25|418.4|23.21|
|沪电股份|002463.SZ|2023-12-15|411.07|410.84|30.19|29.51|4.5|4.5|26.25|18.35|4.93|4.75|0.69|0.7|-2328.96|436.25|418.4|23.21|
