vendor,tool_name,query,result_index,api_name,title,score,table_markdown,retrieved_at
gildata,FinQuery,新易盛2021年1月至2026年7月市盈率TTM历史走势,1,股票价值分析,,,"|股票名称|股票代码|交易日|总市值（亿元）|流通市值（亿元）|市盈率PE(LYR)|市盈率PE(TTM)|市净率PB(MRQ)|市净率PB(LF)|市现率PCF(LYR)|市现率PCF(TTM)|市销率PS(LYR)|市销率PS(TTM)|股息率|滚动股息率|PEG|企业价值(含货币资金)EV1(亿元)|企业价值(剔除货币资金)EV2(亿元)|企业价值倍数EV2/EBITDA|
|新易盛|300502.SZ|2023-07-20|410.48|357.11|45.43|46.7|8.31|8.42|49.37|38.4|12.4|12.94|0.14|0.16|232.43|411.27|390.51|35.38|
|新易盛|300502.SZ|2023-07-19|455.56|396.33|50.42|51.83|9.23|9.35|54.8|42.61|13.76|14.36|0.13|0.14|257.96|456.35|435.59|39.47|
|新易盛|300502.SZ|2023-07-18|461.66|401.64|51.09|52.52|9.35|9.47|55.53|43.18|13.95|14.55|0.12|0.14|261.42|462.46|441.69|40.02|
|新易盛|300502.SZ|2023-07-17|484.02|421.09|53.57|55.07|9.8|9.93|58.22|45.28|14.62|15.26|0.12|0.13|274.08|484.82|464.05|42.05|
|新易盛|300502.SZ|2023-07-14|464.22|403.86|51.38|52.81|9.4|9.52|55.84|43.42|14.02|14.63|0.12|0.14|262.86|465.02|444.25|40.25|
|新易盛|300502.SZ|2023-07-13|450.09|391.57|49.81|51.2|9.11|9.23|54.14|42.1|13.6|14.19|0.13|0.14|254.86|450.89|430.12|38.97|
|新易盛|300502.SZ|2023-07-12|421.27|366.49|46.62|47.93|8.53|8.64|50.67|39.4|12.72|13.28|0.14|0.15|238.54|422.07|401.3|36.36|
|新易盛|300502.SZ|2023-07-11|463.58|403.3|51.3|52.74|9.39|9.51|55.76|43.36|14|14.61|0.12|0.14|262.5|464.38|443.61|40.19|
|新易盛|300502.SZ|2023-07-10|460.38|400.53|50.95|52.38|9.32|9.45|55.38|43.06|13.91|14.51|0.12|0.14|260.69|461.18|440.41|39.9|
|新易盛|300502.SZ|2023-07-07|479.05|416.77|53.02|54.5|9.7|9.83|57.62|44.81|14.47|15.1|0.12|0.13|271.27|479.85|459.09|41.6|
|新易盛|300502.SZ|2023-07-06|482.74|419.98|53.43|54.92|9.78|9.9|58.07|45.16|14.58|15.22|0.12|0.13|273.36|483.54|462.78|41.93|
|新易盛|300502.SZ|2023-07-05|471.46|410.16|52.18|53.64|9.55|9.67|56.71|44.1|14.24|14.86|0.12|0.14|266.96|472.26|451.49|40.91|
|新易盛|300502.SZ|2023-07-04|506.81|440.92|56.09|57.66|10.26|10.4|60.96|47.41|15.31|15.98|0.11|0.13|286.98|507.61|486.84|44.11|
|新易盛|300502.SZ|2023-07-03|481.04|418.5|53.24|54.73|9.74|9.87|57.86|45|14.53|15.16|0.12|0.13|272.39|481.84|461.07|41.78|
|新易盛|300502.SZ|2023-06-30|482.53|419.79|53.4|54.9|9.77|9.9|58.04|45.14|14.58|15.21|0.12|0.13|273.24|483.33|462.56|41.91|
|新易盛|300502.SZ|2023-06-29|430.21|374.28|47.61|48.94|8.71|8.83|51.75|40.24|13|13.56|0.13|0.15|243.61|431.01|410.24|37.17|
|新易盛|300502.SZ|2023-06-28|404.65|352.04|44.78|46.04|8.19|8.3|48.67|37.85|12.22|12.76|0.14|0.16|229.14|405.45|384.69|34.85|
|新易盛|300502.SZ|2023-06-27|437.03|380.21|48.37|49.72|8.85|8.97|52.57|40.88|13.2|13.78|0.13|0.15|247.47|437.83|417.06|37.79|
|新易盛|300502.SZ|2023-06-26|456.34|397|50.5|51.92|9.24|9.36|54.89|42.69|13.78|14.39|0.13|0.14|258.4|457.14|436.37|39.54|
|新易盛|300502.SZ|2023-06-21|500.07|435.05|55.34|56.89|10.13|10.26|60.15|46.78|15.11|15.76|0.11|0.13|283.17|500.87|480.1|43.5|
|新易盛|300502.SZ|2023-06-20|567.94|494.09|62.85|64.61|11.5|11.65|68.31|53.12|17.16|17.9|0.1|0.11|321.6|568.73|547.97|49.65|
|新易盛|300502.SZ|2023-06-19|555.87|483.59|61.52|63.24|11.26|11.4|66.86|52|16.79|17.52|0.1|0.11|314.76|556.67|535.9|48.56|
|新易盛|300502.SZ|2023-06-16|487.29|423.93|53.93|55.44|9.87|10|58.61|45.58|14.72|15.36|0.12|0.13|275.93|488.09|467.32|42.34|
|新易盛|300502.SZ|2023-06-15|452.93|394.04|50.13|51.53|9.17|9.29|54.48|42.37|13.68|14.28|0.13|0.14|256.47|453.73|432.96|39.23|
|新易盛|300502.SZ|2023-06-14|467.13|406.39|51.7|53.14|9.46|9.58|56.19|43.69|14.11|14.73|0.12|0.14|264.51|467.93|447.16|40.51|
|新易盛|300502.SZ|2023-06-13|435.75|379.09|48.22|49.57|8.82|8.94|52.41|40.76|13.16|13.74|0.13|0.15|246.74|436.55|415.78|37.67|
|新易盛|300502.SZ|2023-06-12|431.77|375.64|47.78|49.12|8.74|8.86|51.94|40.39|13.04|13.61|0.13|0.15|244.49|432.57|411.8|37.31|
|新易盛|300502.SZ|2023-06-09|418.07|363.72|46.27|47.56|8.47|8.58|50.29|39.11|12.63|13.18|0.14|0.15|236.73|418.87|398.1|36.07|
|新易盛|300502.SZ|2023-06-08|391.02|340.18|43.27|44.49|7.92|8.02|47.03|36.58|11.81|12.33|0.15|0.16|221.42|391.82|371.06|33.62|
|新易盛|300502.SZ|2023-06-07|408.46|355.35|45.2|46.47|8.27|8.27|49.13|38.21|12.34|12.88|0.14|0.14|231.29|409.26|388.49|35.2|
|新易盛|300502.SZ|2023-06-06|403.13|350.72|44.62|45.86|8.16|8.16|48.49|37.71|12.18|12.71|0.14|0.14|228.28|403.93|383.17|34.72|
|新易盛|300502.SZ|2023-06-05|406.94|354.03|45.04|46.3|8.24|8.24|48.95|38.06|12.29|12.83|0.14|0.14|230.43|407.74|386.97|35.06|
|新易盛|300502.SZ|2023-06-02|401.76|349.53|44.46|45.71|8.14|8.14|48.33|37.58|12.14|12.66|0.14|0.14|227.5|402.56|381.8|34.59|
|新易盛|300502.SZ|2023-06-01|414.8|360.87|45.91|47.19|8.4|8.4|49.89|38.8|12.53|13.08|0.14|0.14|234.88|415.6|394.83|35.77|
|新易盛|300502.SZ|2023-05-31|428.13|370.4|47.38|48.71|8.67|8.67|51.5|40.05|12.93|13.5|0.13|0.13|242.43|428.93|408.16|36.98|
|新易盛|300502.SZ|2023-05-30|386.96|334.78|42.82|44.02|7.84|7.84|46.55|36.2|11.69|12.2|0.15|0.15|219.12|387.76|366.99|33.25|
|新易盛|300502.SZ|2023-05-29|362.52|313.63|40.12|41.24|7.34|7.34|43.61|33.91|10.95|11.43|0.16|0.16|205.28|363.32|342.55|31.04|
|新易盛|300502.SZ|2023-05-26|351.92|304.46|38.95|40.04|7.13|7.13|42.33|32.92|10.63|11.09|0.16|0.16|199.28|352.72|331.95|30.08|
|新易盛|300502.SZ|2023-05-25|347.61|300.73|38.47|39.55|7.04|7.04|41.81|32.52|10.5|10.96|0.16|0.16|196.83|348.41|327.64|29.69|
|新易盛|300502.SZ|2023-05-24|324.94|281.12|35.96|36.97|6.58|6.58|39.09|30.39|9.82|10.24|0.18|0.18|184|325.74|304.97|27.63|
|新易盛|300502.SZ|2023-05-23|319.62|276.52|35.37|36.36|6.47|6.47|38.45|29.9|9.65|10.08|0.18|0.18|180.98|320.42|299.65|27.15|
|新易盛|300502.SZ|2023-05-22|316.37|273.71|35.01|35.99|6.41|6.41|38.05|29.59|9.56|9.97|0.18|0.18|179.15|317.17|296.4|26.86|
|新易盛|300502.SZ|2023-05-19|336.2|290.86|37.21|38.25|6.81|6.81|40.44|31.45|10.16|10.6|0.17|0.17|190.37|337|316.23|28.65|
|新易盛|300502.SZ|2023-05-18|373.98|323.55|41.39|42.55|7.57|7.57|44.98|34.98|11.3|11.79|0.15|0.15|211.77|374.78|354.01|32.08|
|新易盛|300502.SZ|2023-05-17|311.66|269.63|34.49|35.46|6.31|6.31|37.49|29.15|9.41|9.82|0.18|0.18|176.48|312.45|291.69|26.43|
|新易盛|300502.SZ|2023-05-16|304.2|263.18|33.67|34.61|6.16|6.16|36.59|28.45|9.19|9.59|0.19|0.19|172.26|305|284.23|25.75|
|新易盛|300502.SZ|2023-05-15|322.56|279.06|35.7|36.7|6.53|6.53|38.8|30.17|9.74|10.17|0.18|0.18|182.65|323.36|302.59|27.42|
|新易盛|300502.SZ|2023-05-12|318.3|275.38|35.23|36.21|6.45|6.45|38.29|29.77|9.61|10.03|0.18|0.18|180.24|319.1|298.33|27.03|
|新易盛|300502.SZ|2023-05-11|308.76|267.13|34.17|35.13|6.25|6.25|37.14|28.88|9.33|9.73|0.18|0.18|174.84|309.56|288.8|26.17|
|新易盛|300502.SZ|2023-05-10|312.16|270.07|34.55|35.51|6.32|6.32|37.55|29.2|9.43|9.84|0.18|0.18|176.76|312.96|292.19|26.47|
|新易盛|300502.SZ|2023-05-09|325.96|282|36.07|37.08|6.6|6.6|39.21|30.49|9.85|10.28|0.18|0.18|184.57|326.75|305.99|27.72|
|新易盛|300502.SZ|2023-05-08|314.09|271.73|34.76|35.73|6.36|6.36|37.78|29.38|9.49|9.9|0.18|0.18|177.85|314.89|294.12|26.65|
|新易盛|300502.SZ|2023-05-05|302.48|261.69|33.48|34.41|6.13|6.13|36.38|28.29|9.14|9.54|0.19|0.19|171.28|303.28|282.51|25.6|
|新易盛|300502.SZ|2023-05-04|325.6|281.69|36.03|37.04|6.59|6.59|39.17|30.46|9.84|10.26|0.18|0.18|184.37|326.4|305.63|27.69|
|新易盛|300502.SZ|2023-04-28|349.84|302.66|38.72|39.8|7.08|7.08|42.08|32.72|10.57|11.03|0.16|0.16|198.1|350.64|329.87|29.89|
|新易盛|300502.SZ|2023-04-27|319.46|276.38|35.36|36.34|6.47|6.47|38.43|29.88|9.65|10.07|0.18|0.18|180.9|320.26|299.5|27.14|
|新易盛|300502.SZ|2023-04-26|361.05|312.36|54.54|37.63|7.74|7.74|165.21|89.9|12.41|10.93|0.16|0.16|91.64|361.83|344.9|42.55|
|新易盛|300502.SZ|2023-04-25|374.23|323.76|56.54|39|8.02|8.02|171.25|93.19|12.87|11.33|0.15|0.15|94.98|375.02|358.09|44.18|
|新易盛|300502.SZ|2023-04-24|400.55|346.53|60.51|41.75|8.59|8.59|183.29|99.74|13.77|12.12|0.14|0.14|101.66|401.34|384.4|47.42|
|新易盛|300502.SZ|2023-04-21|383.86|332.1|57.99|40.01|8.23|8.23|175.66|95.59|13.2|11.62|0.15|0.15|97.43|384.65|367.72|45.36|
|新易盛|300502.SZ|2023-04-20|418.7|362.24|63.26|43.64|8.97|8.97|191.6|104.26|14.4|12.67|0.14|0.14|106.27|419.49|402.56|49.66|
|新易盛|300502.SZ|2023-04-19|390.51|337.85|59|40.7|8.37|8.37|178.7|97.24|13.43|11.82|0.15|0.15|99.12|391.3|374.36|46.18|
|新易盛|300502.SZ|2023-04-18|405.16|350.53|61.21|42.23|8.68|8.68|185.4|100.89|13.93|12.26|0.14|0.14|102.84|405.95|389.02|47.99|
|新易盛|300502.SZ|2023-04-17|354.1|306.35|53.5|36.9|7.59|7.59|162.04|88.17|12.18|10.72|0.16|0.16|89.88|354.89|337.95|41.69|
|新易盛|300502.SZ|2023-04-14|368.55|318.85|55.68|38.41|7.9|7.9|168.65|91.77|12.67|11.16|0.15|0.15|93.54|369.34|352.41|43.48|
|新易盛|300502.SZ|2023-04-13|339.04|293.32|51.22|35.34|7.27|7.27|155.14|84.42|11.66|10.26|0.17|0.17|86.05|339.83|322.89|39.83|
|新易盛|300502.SZ|2023-04-12|359.98|311.44|54.38|37.52|7.72|7.72|164.73|89.64|12.38|10.9|0.16|0.16|91.37|360.77|343.84|42.42|
|新易盛|300502.SZ|2023-04-11|365.51|316.22|55.22|38.09|7.83|7.83|167.26|91.02|12.57|11.06|0.16|0.16|92.77|366.3|349.36|43.1|
|新易盛|300502.SZ|2023-04-10|364.34|315.21|55.04|37.97|7.81|7.81|166.72|90.73|12.53|11.03|0.16|0.16|92.47|365.13|348.2|42.96|
|新易盛|300502.SZ|2023-04-07|355.97|307.97|53.78|37.1|7.63|7.63|162.89|88.64|12.24|10.78|0.16|0.16|90.35|356.76|339.83|41.92|
|新易盛|300502.SZ|2023-04-06|334.12|289.06|50.48|34.82|7.16|7.16|152.89|83.2|11.49|10.11|0.17|0.17|84.8|334.91|317.98|39.23|
|新易盛|300502.SZ|2023-04-04|312.87|270.68|47.27|32.61|6.71|6.71|143.17|77.91|10.76|9.47|0.18|0.18|79.41|313.66|296.73|36.61|
|新易盛|300502.SZ|2023-04-03|295.12|255.33|44.59|30.76|6.33|6.33|135.05|73.49|10.15|8.93|0.19|0.19|74.91|295.91|278.98|34.42|
|新易盛|300502.SZ|2023-03-31|245.94|212.77|37.15|25.63|5.27|5.27|112.54|61.24|8.46|7.44|0.23|0.23|62.42|246.73|229.79|28.35|
|新易盛|300502.SZ|2023-03-30|231.03|199.87|34.9|24.08|4.95|4.95|105.72|57.53|7.94|6.99|0.25|0.25|58.64|231.82|214.89|26.51|
|新易盛|300502.SZ|2023-03-29|229.76|198.78|34.71|23.95|4.92|4.92|105.14|57.21|7.9|6.95|0.25|0.25|58.32|230.55|213.62|26.35|
|新易盛|300502.SZ|2023-03-28|216.68|187.46|32.73|22.58|4.64|4.64|99.15|53.96|7.45|6.56|0.26|0.26|55|217.47|200.53|24.74|
|新易盛|300502.SZ|2023-03-27|219.06|189.52|33.09|22.83|4.7|4.7|100.24|54.55|7.53|6.63|0.26|0.26|55.6|219.85|202.92|25.03|
|新易盛|300502.SZ|2023-03-24|199.28|172.41|30.11|20.77|4.27|4.27|91.19|49.62|6.85|6.03|0.29|0.29|50.58|200.07|183.14|22.59|
|新易盛|300502.SZ|2023-03-23|197.56|170.92|29.85|20.59|4.23|4.23|90.4|49.19|6.79|5.98|0.29|0.29|50.14|198.35|181.42|22.38|
|新易盛|300502.SZ|2023-03-22|187.88|162.54|28.38|19.58|4.03|4.03|85.97|46.78|6.46|5.69|0.3|0.3|47.69|188.66|171.73|21.19|
|新易盛|300502.SZ|2023-03-21|162.93|140.96|24.61|16.98|3.49|3.49|74.56|40.57|5.6|4.93|0.35|0.35|41.35|163.72|146.78|18.11|
|新易盛|300502.SZ|2023-03-20|161.76|139.95|24.44|16.86|3.47|3.47|74.02|40.28|5.56|4.9|0.35|0.35|41.06|162.55|145.62|17.96|
|新易盛|300502.SZ|2023-03-17|159.02|137.58|24.02|16.57|3.41|3.41|72.77|39.6|5.47|4.81|0.36|0.36|40.36|159.81|142.88|17.63|
|新易盛|300502.SZ|2023-03-16|149.89|129.68|22.65|15.62|3.21|3.21|68.59|37.33|5.15|4.54|0.38|0.38|38.05|150.68|133.75|16.5|
|新易盛|300502.SZ|2023-03-15|152.13|131.61|22.98|15.85|3.26|3.26|69.61|37.88|5.23|4.6|0.38|0.38|38.61|152.91|135.98|16.78|
|新易盛|300502.SZ|2023-03-14|156.54|135.43|23.65|16.31|3.36|3.36|71.63|38.98|5.38|4.74|0.36|0.36|39.73|157.33|140.39|17.32|
|新易盛|300502.SZ|2023-03-13|160.44|138.81|24.24|16.72|3.44|3.44|73.42|39.95|5.52|4.86|0.36|0.36|40.72|161.23|144.3|17.8|
|新易盛|300502.SZ|2023-03-10|156.39|135.3|23.63|16.3|3.35|3.35|71.56|38.94|5.38|4.73|0.37|0.37|39.69|157.17|140.24|17.3|
|新易盛|300502.SZ|2023-03-09|159.07|137.62|24.03|16.58|3.41|3.41|72.79|39.61|5.47|4.82|0.36|0.36|40.37|159.86|142.93|17.63|
|新易盛|300502.SZ|2023-03-08|157.6|136.35|23.81|16.43|3.38|3.38|72.12|39.24|5.42|4.77|0.36|0.36|40|158.39|141.46|17.45|
|新易盛|300502.SZ|2023-03-07|154.26|133.45|23.3|16.08|3.31|3.31|70.59|38.41|5.3|4.67|0.37|0.37|39.15|155.04|138.11|17.04|
|新易盛|300502.SZ|2023-03-06|163.08|141.09|24.64|17|3.5|3.5|74.62|40.61|5.61|4.94|0.35|0.35|41.39|163.87|146.94|18.13|
|新易盛|300502.SZ|2023-03-03|164.8|142.58|24.9|17.18|3.53|3.53|75.41|41.04|5.67|4.99|0.35|0.35|41.83|165.59|148.66|18.34|
|新易盛|300502.SZ|2023-03-02|169.42|146.57|25.59|17.66|3.63|3.63|77.53|42.19|5.83|5.13|0.34|0.34|43|170.21|153.27|18.91|
|新易盛|300502.SZ|2023-03-01|168.15|145.47|25.4|17.52|3.6|3.6|76.95|41.87|5.78|5.09|0.34|0.34|42.68|168.94|152.01|18.75|
|新易盛|300502.SZ|2023-02-28|163.23|141.22|24.66|17.01|3.5|3.5|74.69|40.65|5.61|4.94|0.35|0.35|41.43|164.02|147.09|18.15|
|新易盛|300502.SZ|2023-02-27|156.69|135.56|23.67|16.33|3.36|3.36|71.7|39.02|5.39|4.74|0.36|0.36|39.77|157.48|140.55|17.34|
|新易盛|300502.SZ|2023-02-24|159.12|137.67|24.04|16.58|3.41|3.41|72.81|39.62|5.47|4.82|0.36|0.36|40.39|159.91|142.98|17.64|
|新易盛|300502.SZ|2023-02-23|155.47|134.51|23.49|16.2|3.33|3.33|71.14|38.71|5.35|4.71|0.37|0.37|39.46|156.26|139.33|17.19|
|新易盛|300502.SZ|2023-02-22|157.1|135.91|23.73|16.37|3.37|3.37|71.89|39.12|5.4|4.76|0.36|0.36|39.87|157.88|140.95|17.39|
|新易盛|300502.SZ|2023-02-21|156.39|135.3|23.63|16.3|3.35|3.35|71.56|38.94|5.38|4.73|0.37|0.37|39.69|157.17|140.24|17.3|
|新易盛|300502.SZ|2023-02-20|158.57|137.18|23.96|16.53|3.4|3.4|72.56|39.48|5.45|4.8|0.36|0.36|40.25|159.35|142.42|17.57|
|新易盛|300502.SZ|2023-02-17|156.39|135.3|23.63|16.3|3.35|3.35|71.56|38.94|5.38|4.73|0.37|0.37|39.69|157.17|140.24|17.3|
|新易盛|300502.SZ|2023-02-16|159.63|138.1|24.12|16.64|3.42|3.42|73.05|39.75|5.49|4.83|0.36|0.36|40.52|160.42|143.49|17.7|
|新易盛|300502.SZ|2023-02-15|167.59|144.99|25.32|17.47|3.59|3.59|76.69|41.73|5.76|5.07|0.34|0.34|42.54|168.38|151.45|18.68|
|新易盛|300502.SZ|2023-02-14|164.09|141.97|24.79|17.1|3.52|3.52|75.09|40.86|5.64|4.97|0.35|0.35|41.65|164.88|147.95|18.25|
|新易盛|300502.SZ|2023-02-13|170.99|147.93|25.83|17.82|3.67|3.67|78.24|42.58|5.88|5.18|0.33|0.33|43.4|171.78|154.85|19.1|
|新易盛|300502.SZ|2023-02-10|164.6|142.4|24.87|17.15|3.53|3.53|75.32|40.99|5.66|4.98|0.35|0.35|41.78|165.39|148.46|18.31|
|新易盛|300502.SZ|2023-02-09|162.27|140.39|24.51|16.91|3.48|3.48|74.25|40.41|5.58|4.91|0.35|0.35|41.19|163.06|146.12|18.03|
|新易盛|300502.SZ|2023-02-08|144.93|125.38|21.89|15.1|3.11|3.11|66.32|36.09|4.98|4.39|0.39|0.39|36.78|145.71|128.78|15.89|
|新易盛|300502.SZ|2023-02-07|146.8|127.01|22.18|15.3|3.15|3.15|67.18|36.56|5.05|4.44|0.39|0.39|37.26|147.59|130.66|16.12|
|新易盛|300502.SZ|2023-02-06|138.13|119.5|20.87|14.4|2.96|2.96|63.21|34.4|4.75|4.18|0.41|0.41|35.06|138.92|121.99|15.05|
|新易盛|300502.SZ|2023-02-03|133.82|115.77|20.22|13.95|2.87|2.87|61.24|33.32|4.6|4.05|0.43|0.43|33.97|134.61|117.68|14.52|
|新易盛|300502.SZ|2023-02-02|132.55|114.68|20.03|13.81|2.84|2.84|60.66|33.01|4.56|4.01|0.43|0.43|33.64|133.34|116.41|14.36|
|新易盛|300502.SZ|2023-02-01|130.78|113.14|19.76|13.63|2.8|2.8|59.84|32.57|4.5|3.96|0.44|0.44|33.19|131.57|114.63|14.14|
|新易盛|300502.SZ|2023-01-31|127.48|110.29|19.26|13.29|2.73|2.73|58.34|31.74|4.38|3.86|0.45|0.45|32.36|128.27|111.34|13.74|
|新易盛|300502.SZ|2023-01-30|130.63|113.01|19.73|13.61|2.8|2.8|59.77|32.53|4.49|3.95|0.44|0.44|33.15|131.41|114.48|14.12|
|新易盛|300502.SZ|2023-01-20|129.81|112.31|19.61|13.53|2.78|2.78|59.4|32.33|4.46|3.93|0.44|0.44|32.95|130.6|113.67|14.02|
|新易盛|300502.SZ|2023-01-19|128.9|111.52|19.47|13.43|2.76|2.76|58.99|32.1|4.43|3.9|0.44|0.44|32.72|129.69|112.76|13.91|
|新易盛|300502.SZ|2023-01-18|128.29|110.99|19.38|13.37|2.75|2.75|58.71|31.95|4.41|3.88|0.45|0.45|32.56|129.08|112.15|13.84|
|新易盛|300502.SZ|2023-01-17|127.63|110.42|19.28|13.3|2.74|2.74|58.41|31.78|4.39|3.86|0.45|0.45|32.4|128.42|111.49|13.75|
|新易盛|300502.SZ|2023-01-16|127.28|110.12|19.23|13.27|2.73|2.73|58.24|31.69|4.38|3.85|0.45|0.45|32.31|128.07|111.14|13.71|
|新易盛|300502.SZ|2023-01-13|124.34|107.57|18.78|12.96|2.67|2.67|56.9|30.96|4.28|3.76|0.46|0.46|31.56|125.13|108.19|13.35|
|新易盛|300502.SZ|2023-01-12|125.15|108.27|18.91|13.04|2.68|2.68|57.27|31.16|4.3|3.79|0.46|0.46|31.76|125.94|109.01|13.45|
|新易盛|300502.SZ|2023-01-11|124.34|107.57|18.78|12.96|2.67|2.67|56.9|30.96|4.28|3.76|0.46|0.46|31.56|125.13|108.19|13.35|
|新易盛|300502.SZ|2023-01-10|126.21|109.19|19.07|13.15|2.71|2.71|57.76|31.43|4.34|3.82|0.45|0.45|32.03|127|110.07|13.58|
|新易盛|300502.SZ|2023-01-09|126.57|109.5|19.12|13.19|2.71|2.71|57.92|31.52|4.35|3.83|0.45|0.45|32.12|127.36|110.43|13.62|
|新易盛|300502.SZ|2023-01-06|127.89|110.64|19.32|13.33|2.74|2.74|58.52|31.85|4.4|3.87|0.45|0.45|32.46|128.68|111.74|13.79|
|新易盛|300502.SZ|2023-01-05|127.13|109.98|19.21|13.25|2.72|2.72|58.17|31.66|4.37|3.85|0.45|0.45|32.27|127.92|110.98|13.69|
|新易盛|300502.SZ|2023-01-04|125.81|108.84|19.01|13.11|2.7|2.7|57.57|31.33|4.33|3.81|0.45|0.45|31.93|126.6|109.66|13.53|
|新易盛|300502.SZ|2023-01-03|125.25|108.36|18.92|13.05|2.68|2.68|57.31|31.19|4.31|3.79|0.46|0.46|31.79|126.04|109.11|13.46|
|新易盛|300502.SZ|2022-12-30|120.43|104.19|18.19|12.55|2.58|2.58|55.11|29.99|4.14|3.65|0.82|0.47|30.57|121.22|104.29|12.87|
|新易盛|300502.SZ|2022-12-29|119.77|103.62|18.09|12.48|2.57|2.57|54.81|29.82|4.12|3.63|0.82|0.48|30.4|120.56|103.63|12.78|
|新易盛|300502.SZ|2022-12-28|117.75|101.87|17.79|12.27|2.52|2.52|53.88|29.32|4.05|3.56|0.84|0.49|29.89|118.53|101.6|12.53|
|新易盛|300502.SZ|2022-12-27|119.57|103.45|18.06|12.46|2.56|2.56|54.72|29.77|4.11|3.62|0.82|0.48|30.35|120.36|103.43|12.76|
|新易盛|300502.SZ|2022-12-26|118.66|102.66|17.93|12.37|2.54|2.54|54.3|29.55|4.08|3.59|0.83|0.48|30.12|119.45|102.51|12.65|
|新易盛|300502.SZ|2022-12-23|117.9|102|17.81|12.29|2.53|2.53|53.95|29.36|4.05|3.57|0.83|0.48|29.92|118.69|101.75|12.55|
|新易盛|300502.SZ|2022-12-22|117.64|101.78|17.77|12.26|2.52|2.52|53.83|29.29|4.04|3.56|0.84|0.49|29.86|118.43|101.5|12.52|
|新易盛|300502.SZ|2022-12-21|119.42|103.32|18.04|12.45|2.56|2.56|54.65|29.74|4.11|3.61|0.82|0.48|30.31|120.21|103.28|12.74|
|新易盛|300502.SZ|2022-12-20|121.19|104.85|18.31|12.63|2.6|2.6|55.46|30.18|4.17|3.67|0.81|0.47|30.76|121.98|105.05|12.96|
|新易盛|300502.SZ|2022-12-19|121.7|105.29|18.39|12.68|2.61|2.61|55.69|30.3|4.18|3.68|0.81|0.47|30.89|122.49|105.56|13.02|
|新易盛|300502.SZ|2022-12-16|122.87|106.3|18.56|12.81|2.63|2.63|56.22|30.6|4.22|3.72|0.8|0.46|31.19|123.66|106.72|13.17|
|新易盛|300502.SZ|2022-12-15|127.38|110.2|19.24|13.28|2.73|2.73|58.29|31.72|4.38|3.86|0.77|0.45|32.33|128.17|111.24|13.72|
|新易盛|300502.SZ|2022-12-14|125.05|108.18|18.89|13.03|2.68|2.68|57.22|31.14|4.3|3.79|0.79|0.46|31.74|125.84|108.9|13.44|
|新易盛|300502.SZ|2022-12-13|124.95|108.1|18.88|13.02|2.68|2.68|57.18|31.11|4.3|3.78|0.79|0.46|31.71|125.73|108.8|13.42|
|新易盛|300502.SZ|2022-12-12|128.6|111.26|19.43|13.4|2.76|2.76|58.85|32.02|4.42|3.89|0.76|0.44|32.64|129.39|112.45|13.87|
|新易盛|300502.SZ|2022-12-09|126.01|109.02|19.04|13.13|2.7|2.7|57.66|31.38|4.33|3.81|0.78|0.45|31.98|126.8|109.87|13.55|
|新易盛|300502.SZ|2022-12-08|126.42|109.37|19.1|13.18|2.71|2.71|57.85|31.48|4.35|3.83|0.78|0.45|32.09|127.21|110.27|13.6|
|新易盛|300502.SZ|2022-12-07|126.87|109.76|19.17|13.22|2.72|2.72|58.06|31.59|4.36|3.84|0.78|0.45|32.2|127.66|110.73|13.66|
|新易盛|300502.SZ|2022-12-06|128.7|111.34|19.44|13.41|2.76|2.76|58.89|32.05|4.43|3.9|0.76|0.44|32.67|129.49|112.56|13.89|
|新易盛|300502.SZ|2022-12-05|131.08|113.41|19.8|13.66|2.81|2.81|59.98|32.64|4.51|3.97|0.75|0.44|33.27|131.87|114.94|14.18|
|新易盛|300502.SZ|2022-12-02|130.78|113.14|19.76|13.63|2.8|2.8|59.84|32.57|4.5|3.96|0.75|0.44|33.19|131.57|114.63|14.14|
|新易盛|300502.SZ|2022-12-01|130.78|113.55|19.76|13.63|2.8|2.8|59.84|32.57|4.5|3.96|0.75|0.44|33.19|131.57|114.63|14.14|
|新易盛|300502.SZ|2022-11-30|130.83|113.59|19.76|13.64|2.8|2.8|59.87|32.58|4.5|3.96|0.75|0.44|33.21|131.62|114.68|14.15|
|新易盛|300502.SZ|2022-11-29|130.98|113.72|19.79|13.65|2.81|2.81|59.94|32.62|4.5|3.96|0.75|0.44|33.24|131.77|114.84|14.17|
|新易盛|300502.SZ|2022-11-28|130.12|112.98|19.66|13.56|2.79|2.79|59.54|32.4|4.47|3.94|0.76|0.44|33.03|130.91|113.97|14.06|
|新易盛|300502.SZ|2022-11-25|132.7|115.22|20.05|13.83|2.84|2.84|60.73|33.04|4.56|4.02|0.74|0.43|33.68|133.49|116.56|14.38|
|新易盛|300502.SZ|2022-11-24|135.59|117.73|20.48|14.13|2.91|2.91|62.05|33.76|4.66|4.1|0.73|0.42|34.42|136.38|119.45|14.74|
|新易盛|300502.SZ|2022-11-23|135.39|117.55|20.45|14.11|2.9|2.9|61.96|33.71|4.66|4.1|0.73|0.42|34.36|136.18|119.25|14.71|
|新易盛|300502.SZ|2022-11-22|138.43|120.2|20.91|14.43|2.97|2.97|63.35|34.47|4.76|4.19|0.71|0.41|35.14|139.22|122.29|15.09|
