vendor,tool_name,query,result_index,api_name,title,score,table_markdown,retrieved_at
gildata,FinQuery,贵州茅台2016年1月至今每月末市盈率PE-TTM,1,股票价值分析,,,"|股票名称|股票代码|交易日|总市值（亿元）|流通市值（亿元）|市盈率PE(LYR)|市盈率PE(TTM)|市净率PB(MRQ)|市净率PB(LF)|市现率PCF(LYR)|市现率PCF(TTM)|市销率PS(LYR)|市销率PS(TTM)|股息率|滚动股息率|PEG|企业价值(含货币资金)EV1(亿元)|企业价值(剔除货币资金)EV2(亿元)|企业价值倍数EV2/EBITDA|
|贵州茅台|600519.SH|2020-07-31|21081.26|21081.26|51.16|48.07|15.36|15.36|46.63|62.47|24.68|23.45|0.87|1.01|151.28|21177.92|20923.4|34.87|
|贵州茅台|600519.SH|2020-07-30|21104.12|21104.12|51.22|48.12|15.38|15.38|46.68|62.54|24.7|23.48|0.87|1.01|151.44|21200.78|20946.26|34.91|
|贵州茅台|600519.SH|2020-07-29|21003.63|21003.63|50.97|47.89|15.31|15.31|46.46|62.24|24.59|23.36|0.87|1.02|150.72|21100.29|20845.76|34.74|
|贵州茅台|600519.SH|2020-07-28|20978.5|20978.5|50.91|48.7|14.07|16.43|46.4|45.29|24.56|23.79|0.87|1.02|143.74|21058.93|20862.1|34.77|
|贵州茅台|600519.SH|2020-07-27|20382.44|20382.44|49.46|47.31|13.67|15.96|45.08|44|23.86|23.11|0.9|1.05|139.65|20462.86|20266.03|33.77|
|贵州茅台|600519.SH|2020-07-24|20040.12|20040.12|48.63|46.52|13.44|15.69|44.33|43.26|23.46|22.72|0.91|1.07|137.31|20120.55|19923.72|33.2|
|贵州茅台|600519.SH|2020-07-23|21053.88|21053.88|51.09|48.87|14.12|16.48|46.57|45.45|24.64|23.87|0.87|1.02|144.25|21134.3|20937.47|34.89|
|贵州茅台|600519.SH|2020-07-22|21080|21080|51.16|48.93|14.14|16.51|46.63|45.51|24.68|23.9|0.87|1.01|144.43|21160.43|20963.6|34.94|
|贵州茅台|600519.SH|2020-07-21|20953.38|20953.38|50.85|48.64|14.05|16.41|46.35|45.23|24.53|23.76|0.87|1.02|143.57|21033.81|20836.98|34.73|
|贵州茅台|600519.SH|2020-07-20|20563.46|20563.46|49.9|47.73|13.79|16.1|45.48|44.39|24.07|23.32|0.89|1.04|140.89|20643.88|20447.05|34.08|
|贵州茅台|600519.SH|2020-07-17|20702.77|20702.77|50.24|48.06|13.88|16.21|45.79|44.69|24.23|23.47|0.88|1.03|141.85|20783.19|20586.36|34.31|
|贵州茅台|600519.SH|2020-07-16|20275.03|20275.03|49.2|47.06|13.6|15.87|44.85|43.77|23.73|22.99|0.9|1.05|138.92|20355.46|20158.63|33.59|
|贵州茅台|600519.SH|2020-07-15|22015.24|22015.24|53.43|51.1|14.77|17.24|48.69|47.52|25.77|24.96|0.83|0.97|150.84|22095.67|21898.84|36.49|
|贵州茅台|600519.SH|2020-07-14|22134.21|22134.21|53.72|51.38|14.84|17.33|48.96|47.78|25.91|25.1|0.83|0.97|151.66|22214.63|22017.8|36.69|
|贵州茅台|600519.SH|2020-07-13|22385.32|22385.32|54.32|51.96|15.01|17.53|49.51|48.32|26.2|25.38|0.82|0.96|153.38|22465.75|22268.92|37.11|
|贵州茅台|600519.SH|2020-07-10|21529.35|21529.35|52.25|49.98|14.44|16.86|47.62|46.48|25.2|24.41|0.85|0.99|147.51|21609.77|21412.94|35.69|
|贵州茅台|600519.SH|2020-07-09|21430.73|21430.73|52.01|49.75|14.37|16.78|47.4|46.26|25.09|24.3|0.85|1|146.84|21511.16|21314.33|35.52|
|贵州茅台|600519.SH|2020-07-08|21120.96|21120.96|51.26|49.03|14.17|16.54|46.72|45.59|24.72|23.95|0.86|1.01|144.71|21201.38|21004.55|35|
|贵州茅台|600519.SH|2020-07-07|21204.62|21204.62|51.46|49.22|14.22|16.6|46.9|45.77|24.82|24.04|0.86|1.01|145.29|21285.05|21088.22|35.14|
|贵州茅台|600519.SH|2020-07-06|20099.16|20099.16|48.78|46.66|13.48|15.74|44.46|43.39|23.53|22.79|0.91|1.06|137.71|20179.59|19982.76|33.3|
|贵州茅台|600519.SH|2020-07-03|19367.93|19367.93|47|44.96|12.99|15.16|42.84|41.81|22.67|21.96|0.94|1.1|132.7|19448.36|19251.53|32.08|
|贵州茅台|600519.SH|2020-07-02|19395.69|19395.69|47.07|45.02|13.01|15.19|42.9|41.87|22.7|21.99|0.94|1.1|132.89|19476.12|19279.29|32.13|
|贵州茅台|600519.SH|2020-07-01|18770.99|18770.99|45.55|43.57|12.59|14.7|41.52|40.52|21.97|21.28|0.97|1.14|128.61|18851.41|18654.58|31.09|
|贵州茅台|600519.SH|2020-06-30|18376.67|18376.67|44.6|42.66|12.32|14.39|40.65|39.67|21.51|20.84|0.99|1.16|125.91|18457.09|18260.26|30.43|
|贵州茅台|600519.SH|2020-06-29|18380.31|18380.31|44.61|42.67|12.33|14.39|40.65|39.68|21.52|20.84|0.99|1.16|125.94|18460.74|18263.91|30.44|
|贵州茅台|600519.SH|2020-06-24|18340.61|18340.61|44.51|42.57|12.3|14.36|40.57|39.59|21.47|20.8|1|1.17|125.66|18421.04|18224.21|30.37|
|贵州茅台|600519.SH|2020-06-23|18522.64|18522.64|44.95|43|12.42|12.42|40.97|39.98|21.68|21|0.99|0.99|126.91|18603.06|18406.23|30.67|
|贵州茅台|600519.SH|2020-06-22|18076.69|18076.69|43.87|41.96|12.12|12.12|39.98|39.02|21.16|20.5|1.01|1.01|123.86|18157.11|17960.28|29.93|
|贵州茅台|600519.SH|2020-06-19|18087.24|18087.24|43.89|41.99|12.13|12.13|40.01|39.04|21.17|20.51|1.01|1.01|123.93|18167.67|17970.84|29.95|
|贵州茅台|600519.SH|2020-06-18|17750.07|17750.07|43.08|41.2|11.9|11.9|39.26|38.32|20.78|20.13|1.03|1.03|121.62|17830.5|17633.67|29.39|
|贵州茅台|600519.SH|2020-06-17|17649.58|17649.58|42.83|40.97|11.84|11.84|39.04|38.1|20.66|20.01|1.03|1.03|120.93|17730.01|17533.18|29.22|
|贵州茅台|600519.SH|2020-06-16|17635.51|17635.51|42.8|40.94|11.83|11.83|39.01|38.07|20.64|20|1.04|1.04|120.83|17715.94|17519.11|29.2|
|贵州茅台|600519.SH|2020-06-15|17373.22|17373.22|42.16|40.33|11.65|11.65|38.43|37.5|20.34|19.7|1.05|1.05|119.04|17453.64|17256.81|28.76|
|贵州茅台|600519.SH|2020-06-12|17792.41|17792.41|43.18|41.3|11.93|11.93|39.35|38.41|20.83|20.17|1.03|1.03|121.91|17872.84|17676.01|29.46|
|贵州茅台|600519.SH|2020-06-11|17592.55|17592.55|42.69|40.84|11.8|11.8|38.91|37.98|20.59|19.95|1.04|1.04|120.54|17672.97|17476.14|29.12|
|贵州茅台|600519.SH|2020-06-10|17883.99|17883.99|43.4|41.51|11.99|11.99|39.56|38.61|20.93|20.28|1.02|1.02|122.53|17964.41|17767.58|29.61|
|贵州茅台|600519.SH|2020-06-09|17794.67|17794.67|43.18|41.31|11.93|11.93|39.36|38.41|20.83|20.18|1.03|1.03|121.92|17875.1|17678.27|29.46|
|贵州茅台|600519.SH|2020-06-08|17663.4|17663.4|42.87|41|11.85|11.85|39.07|38.13|20.68|20.03|1.03|1.03|121.02|17743.82|17546.99|29.24|
|贵州茅台|600519.SH|2020-06-05|17900.82|17900.82|43.44|41.55|12.01|12.01|39.59|38.64|20.95|20.3|1.02|1.02|122.65|17981.25|17784.42|29.64|
|贵州茅台|600519.SH|2020-06-04|17687.14|17687.14|42.92|41.06|11.86|11.86|39.12|38.18|20.7|20.06|1.03|1.03|121.19|17767.57|17570.74|29.28|
|贵州茅台|600519.SH|2020-06-03|17577.98|17577.98|42.66|40.8|11.79|11.79|38.88|37.95|20.58|19.93|1.04|1.04|120.44|17658.4|17461.57|29.1|
|贵州茅台|600519.SH|2020-06-02|17721.31|17721.31|43.01|41.14|11.89|11.89|39.2|38.25|20.74|20.09|1.03|1.03|121.42|17801.73|17604.91|29.34|
|贵州茅台|600519.SH|2020-06-01|17831.73|17831.73|43.27|41.39|11.96|11.96|39.44|38.49|20.87|20.22|1.02|1.02|122.18|17912.15|17715.32|29.52|
|贵州茅台|600519.SH|2020-05-29|17167.2|17167.2|41.66|39.85|11.51|11.51|37.97|37.06|20.1|19.47|1.06|1.06|117.62|17247.63|17050.8|28.42|
|贵州茅台|600519.SH|2020-05-28|16883.3|16883.3|40.97|39.19|11.32|11.32|37.34|36.45|19.76|19.14|1.08|1.08|115.68|16963.73|16766.9|27.94|
|贵州茅台|600519.SH|2020-05-27|16807.93|16807.93|40.79|39.02|11.27|11.27|37.18|36.28|19.67|19.06|1.09|1.09|115.16|16888.35|16691.52|27.82|
|贵州茅台|600519.SH|2020-05-26|17059.17|17059.17|41.4|39.6|11.44|11.44|37.73|36.83|19.97|19.34|1.07|1.07|116.88|17139.59|16942.76|28.24|
|贵州茅台|600519.SH|2020-05-25|17120.72|17120.72|41.55|39.74|11.48|11.48|37.87|36.96|20.04|19.41|1.07|1.07|117.31|17201.15|17004.32|28.34|
|贵州茅台|600519.SH|2020-05-22|16684.82|16684.82|40.49|38.73|11.19|11.19|36.9|36.02|19.53|18.92|1.09|1.09|114.32|16765.25|16568.42|27.61|
|贵州茅台|600519.SH|2020-05-21|17160.92|17160.92|41.65|39.84|11.51|11.51|37.96|37.05|20.09|19.46|1.06|1.06|117.58|17241.35|17044.52|28.41|
|贵州茅台|600519.SH|2020-05-20|16971.23|16971.23|41.19|39.4|11.38|11.38|37.54|36.64|19.87|19.24|1.08|1.08|116.28|17051.66|16854.83|28.09|
|贵州茅台|600519.SH|2020-05-19|16909.8|16909.8|41.04|39.25|11.34|11.34|37.4|36.5|19.79|19.17|1.08|1.08|115.86|16990.23|16793.4|27.99|
|贵州茅台|600519.SH|2020-05-18|16911.06|16911.06|41.04|39.26|11.34|11.34|37.41|36.51|19.8|19.18|1.08|1.08|115.87|16991.49|16794.66|27.99|
