date,open,close,high,low,vol
2026-05-22,61.1,61.07,61.69,60.41,41247.0
2026-05-25,60.93,59.6,60.95,59.1,61017.0
2026-05-26,59.59,60.43,60.98,59.13,43263.0
2026-05-27,60.21,58.66,60.9,58.54,50154.0
2026-05-28,58.65,56.5,58.93,55.28,116419.0
2026-05-29,56.66,57.16,58.43,55.11,90565.0
2026-06-01,56.96,58.57,59.29,56.66,68856.0
2026-06-02,58.57,58.15,59.18,57.81,42907.0
2026-06-03,58.15,58.44,59.14,57.21,41477.0
2026-06-04,58.26,58.8,58.85,57.2,39196.0
2026-06-05,58.74,58.92,60.66,58.22,73218.0
2026-06-08,58.1,56.8,58.9,56.55,51559.0
2026-06-09,57.33,54.8,57.33,54.2,95226.0
2026-06-10,54.46,54.3,55.37,53.1,71395.0
2026-06-11,54.25,53.81,54.95,52.57,58149.0
2026-06-12,54.0,55.96,56.9,53.0,75010.0
2026-06-15,56.5,57.21,58.87,56.01,74583.0
2026-06-16,56.92,55.65,57.04,55.51,52713.0
2026-06-17,55.65,55.28,56.18,54.77,53629.0
2026-06-18,55.48,53.91,55.48,53.59,56309.0
2026-06-22,53.8,56.84,56.91,52.77,85683.0
2026-06-23,56.8,55.43,57.66,55.2,54152.0
2026-06-24,55.43,56.38,57.17,55.01,50115.0
2026-06-25,55.27,53.8,55.31,53.6,59241.0
2026-06-26,53.85,52.0,54.37,51.32,61036.0
2026-06-29,51.99,52.05,52.96,50.61,53740.0
2026-06-30,52.06,50.7,52.06,49.92,81109.0
2026-07-01,50.45,51.03,52.06,49.54,70211.0
2026-07-02,50.98,51.4,52.45,50.65,52838.0
2026-07-03,51.09,51.81,52.16,50.79,48949.0
2026-07-06,51.48,53.24,54.6,51.28,80968.0
2026-07-07,53.39,50.92,53.99,50.79,54893.0
2026-07-08,50.75,50.35,51.66,50.24,50182.0
2026-07-09,50.15,49.61,50.66,49.0,40928.0
2026-07-10,49.49,49.67,50.5,48.39,59950.0
2026-07-13,49.68,48.53,49.87,48.39,41726.0
2026-07-14,48.65,49.47,50.0,48.48,50489.0
2026-07-15,49.75,50.83,51.12,49.11,48032.0
2026-07-16,50.7,50.86,51.9,50.16,49588.0
2026-07-17,50.82,50.9,52.69,50.48,58357.0
